componente,unidade,Valor por 100g,Porção Média (60 g),codigo_alimento,nome_alimento
Energia,kJ,513,307,BRC0186F,Nome não encontrado
Energia,kcal,122,73,BRC0186F,Nome não encontrado
Umidade,g,"73,3","44,0",BRC0186F,Nome não encontrado
Carboidrato total,g,"0,67","0,40",BRC0186F,Nome não encontrado
Carboidrato disponível,g,"0,67","0,40",BRC0186F,Nome não encontrado
Proteína,g,"17,5","10,5",BRC0186F,Nome não encontrado
Lipídios,g,"5,52","3,31",BRC0186F,Nome não encontrado
Fibra alimentar,g,,,BRC0186F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0186F,Nome não encontrado
Cinzas,g,"2,99","1,79",BRC0186F,Nome não encontrado
Colesterol,mg,"20,3","12,2",BRC0186F,Nome não encontrado
Ácidos graxos saturados,g,"1,65","0,99",BRC0186F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,31","1,39",BRC0186F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,11","0,66",BRC0186F,Nome não encontrado
Ácidos graxos trans,g,"0,01","0,01",BRC0186F,Nome não encontrado
Cálcio,mg,"8,20","4,92",BRC0186F,Nome não encontrado
Ferro,mg,"0,35","0,21",BRC0186F,Nome não encontrado
Sódio,mg,852,511,BRC0186F,Nome não encontrado
Magnésio,mg,"14,4","8,61",BRC0186F,Nome não encontrado
Fósforo,mg,137,"82,4",BRC0186F,Nome não encontrado
Potássio,mg,211,127,BRC0186F,Nome não encontrado
Manganês,mg,"0,04","0,02",BRC0186F,Nome não encontrado
Zinco,mg,"0,53","0,32",BRC0186F,Nome não encontrado
Cobre,mg,"0,04","0,02",BRC0186F,Nome não encontrado
Selênio,mcg,,,BRC0186F,Nome não encontrado
Vitamina A (RE),mcg,,,BRC0186F,Nome não encontrado
Vitamina A (RAE),mcg,,,BRC0186F,Nome não encontrado
Vitamina D,mcg,"0,12","0,07",BRC0186F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,67","1,00",BRC0186F,Nome não encontrado
Tiamina,mg,"0,11","0,07",BRC0186F,Nome não encontrado
Riboflavina,mg,"0,05","0,03",BRC0186F,Nome não encontrado
Niacina,mg,"4,60","2,76",BRC0186F,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0186F,Nome não encontrado
Vitamina B12,mcg,"0,33","0,20",BRC0186F,Nome não encontrado
Vitamina C,mg,"0,09","0,05",BRC0186F,Nome não encontrado
Equivalente de folato,mcg,"43,0","25,8",BRC0186F,Nome não encontrado
Sal de adição,g,,,BRC0186F,Nome não encontrado
Açúcar de adição,g,,,BRC0186F,Nome não encontrado
Gordura de adição,g,,,BRC0186F,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0186F,Nome não encontrado
Proteína animal,g,"17,5","10,5",BRC0186F,Nome não encontrado
