componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,85,BRC0968B,Nome não encontrado
Energia,kcal,20,BRC0968B,Nome não encontrado
Umidade,g,"93,4",BRC0968B,Nome não encontrado
Carboidrato total,g,"4,38",BRC0968B,Nome não encontrado
Carboidrato disponível,g,"2,55",BRC0968B,Nome não encontrado
Proteína,g,"1,19",BRC0968B,Nome não encontrado
Lipídios,g,"0,19",BRC0968B,Nome não encontrado
Fibra alimentar,g,"1,83",BRC0968B,Nome não encontrado
Álcool,g,"0,00",BRC0968B,Nome não encontrado
Cinzas,g,"0,82",BRC0968B,Nome não encontrado
Colesterol,mg,"0,00",BRC0968B,Nome não encontrado
Ácidos graxos saturados,g,"0,03",BRC0968B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,03",BRC0968B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,08",BRC0968B,Nome não encontrado
Ácidos graxos trans,g,,BRC0968B,Nome não encontrado
Cálcio,mg,"8,04",BRC0968B,Nome não encontrado
Ferro,mg,"0,34",BRC0968B,Nome não encontrado
Sódio,mg,131,BRC0968B,Nome não encontrado
Magnésio,mg,"11,5",BRC0968B,Nome não encontrado
Fósforo,mg,"25,0",BRC0968B,Nome não encontrado
Potássio,mg,219,BRC0968B,Nome não encontrado
Manganês,mg,"0,07",BRC0968B,Nome não encontrado
Zinco,mg,"0,17",BRC0968B,Nome não encontrado
Cobre,mg,"0,08",BRC0968B,Nome não encontrado
Selênio,mcg,"0,23",BRC0968B,Nome não encontrado
Vitamina A (RE),mcg,,BRC0968B,Nome não encontrado
Vitamina A (RAE),mcg,"58,0",BRC0968B,Nome não encontrado
Vitamina D,mcg,"0,00",BRC0968B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,00",BRC0968B,Nome não encontrado
Tiamina,mg,"0,09",BRC0968B,Nome não encontrado
Riboflavina,mg,"0,02",BRC0968B,Nome não encontrado
Niacina,mg,"0,00",BRC0968B,Nome não encontrado
Vitamina B6,mg,"0,04",BRC0968B,Nome não encontrado
Vitamina B12,mcg,"0,00",BRC0968B,Nome não encontrado
Vitamina C,mg,"14,2",BRC0968B,Nome não encontrado
Equivalente de folato,mcg,"0,00",BRC0968B,Nome não encontrado
Sal de adição,g,"0,32",BRC0968B,Nome não encontrado
Açúcar de adição,g,"0,00",BRC0968B,Nome não encontrado
Gordura de adição,g,-,BRC0968B,Nome não encontrado
Proteína vegetal,g,-,BRC0968B,Nome não encontrado
Proteína animal,g,-,BRC0968B,Nome não encontrado
