componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (65 g),codigo_alimento,nome_alimento
Energia,kJ,460,299,BRC0009C,Nome não encontrado
Energia,kcal,109,70,BRC0009C,Nome não encontrado
Umidade,g,"71,3","46,3",BRC0009C,Nome não encontrado
Carboidrato total,g,"26,3","17,1",BRC0009C,Nome não encontrado
Carboidrato disponível,g,"23,9","15,5",BRC0009C,Nome não encontrado
Proteína,g,"1,49","0,97",BRC0009C,Nome não encontrado
Lipídios,g,"0,27","0,18",BRC0009C,Nome não encontrado
Fibra alimentar,g,"2,38","1,55",BRC0009C,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0009C,Nome não encontrado
Cinzas,g,"0,69","0,45",BRC0009C,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0009C,Nome não encontrado
Ácidos graxos saturados,g,"0,09","0,06",BRC0009C,Nome não encontrado
Ácidos graxos monoinsaturados,g,traços,traços,BRC0009C,Nome não encontrado
Ácidos graxos poliinsaturados,g,traços,traços,BRC0009C,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0009C,Nome não encontrado
Cálcio,mg,"3,73","2,43",BRC0009C,Nome não encontrado
Ferro,mg,"0,23","0,15",BRC0009C,Nome não encontrado
Sódio,mg,traços,traços,BRC0009C,Nome não encontrado
Magnésio,mg,"27,5","17,8",BRC0009C,Nome não encontrado
Fósforo,mg,"33,2","21,6",BRC0009C,Nome não encontrado
Potássio,mg,306,199,BRC0009C,Nome não encontrado
Manganês,mg,"0,70","0,45",BRC0009C,Nome não encontrado
Zinco,mg,"0,14","0,09",BRC0009C,Nome não encontrado
Cobre,mg,"0,13","0,08",BRC0009C,Nome não encontrado
Selênio,mcg,"0,13","0,09",BRC0009C,Nome não encontrado
Vitamina A (RE),mcg,"6,42","4,17",BRC0009C,Nome não encontrado
Vitamina A (RAE),mcg,"3,21","2,09",BRC0009C,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0009C,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,06","0,04",BRC0009C,Nome não encontrado
Tiamina,mg,traços,traços,BRC0009C,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0009C,Nome não encontrado
Niacina,mg,traços,traços,BRC0009C,Nome não encontrado
Vitamina B6,mg,"0,17","0,11",BRC0009C,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0009C,Nome não encontrado
Vitamina C,mg,"12,1","7,89",BRC0009C,Nome não encontrado
Equivalente de folato,mcg,"22,9","14,9",BRC0009C,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0009C,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0009C,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0009C,Nome não encontrado
Proteína vegetal,g,"1,49","0,97",BRC0009C,Nome não encontrado
Proteína animal,g,"0,00","0,00",BRC0009C,Nome não encontrado
