componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (45 g),codigo_alimento,nome_alimento
Energia,kJ,310,139,BRC0026C,Nome não encontrado
Energia,kcal,74,33,BRC0026C,Nome não encontrado
Umidade,g,"82,9","37,3",BRC0026C,Nome não encontrado
Carboidrato total,g,"12,3","5,52",BRC0026C,Nome não encontrado
Carboidrato disponível,g,"11,1","5,01",BRC0026C,Nome não encontrado
Proteína,g,"1,99","0,90",BRC0026C,Nome não encontrado
Lipídios,g,"2,10","0,95",BRC0026C,Nome não encontrado
Fibra alimentar,g,"1,14","0,51",BRC0026C,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0026C,Nome não encontrado
Cinzas,g,"0,79","0,36",BRC0026C,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0026C,Nome não encontrado
Ácidos graxos saturados,g,"0,22","0,10",BRC0026C,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,28","0,12",BRC0026C,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,94","0,42",BRC0026C,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0026C,Nome não encontrado
Cálcio,mg,"5,35","2,41",BRC0026C,Nome não encontrado
Ferro,mg,"0,56","0,25",BRC0026C,Nome não encontrado
Sódio,mg,"1,58","0,71",BRC0026C,Nome não encontrado
Magnésio,mg,"22,3","10,0",BRC0026C,Nome não encontrado
Fósforo,mg,"50,7","22,8",BRC0026C,Nome não encontrado
Potássio,mg,338,152,BRC0026C,Nome não encontrado
Manganês,mg,"0,12","0,05",BRC0026C,Nome não encontrado
Zinco,mg,"0,39","0,18",BRC0026C,Nome não encontrado
Cobre,mg,"0,19","0,08",BRC0026C,Nome não encontrado
Selênio,mcg,"0,80","0,36",BRC0026C,Nome não encontrado
Vitamina A (RE),mcg,108,"48,6",BRC0026C,Nome não encontrado
Vitamina A (RAE),mcg,"54,1","24,3",BRC0026C,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0026C,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,06","0,03",BRC0026C,Nome não encontrado
Tiamina,mg,traços,traços,BRC0026C,Nome não encontrado
Riboflavina,mg,"0,05","0,02",BRC0026C,Nome não encontrado
Niacina,mg,traços,traços,BRC0026C,Nome não encontrado
Vitamina B6,mg,"0,05","0,02",BRC0026C,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0026C,Nome não encontrado
Vitamina C,mg,"19,8","8,93",BRC0026C,Nome não encontrado
Equivalente de folato,mcg,"9,21","4,14",BRC0026C,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0026C,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0026C,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0026C,Nome não encontrado
Proteína vegetal,g,"1,99","0,90",BRC0026C,Nome não encontrado
Proteína animal,g,"0,00","0,00",BRC0026C,Nome não encontrado
