componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (50 g),codigo_alimento,nome_alimento
Energia,kJ,249,124,BRC0205C,Nome não encontrado
Energia,kcal,59,29,BRC0205C,Nome não encontrado
Umidade,g,"84,2","42,1",BRC0205C,Nome não encontrado
Carboidrato total,g,"14,5","7,24",BRC0205C,Nome não encontrado
Carboidrato disponível,g,"12,1","6,04",BRC0205C,Nome não encontrado
Proteína,g,"0,74","0,37",BRC0205C,Nome não encontrado
Lipídios,g,"0,33","0,17",BRC0205C,Nome não encontrado
Fibra alimentar,g,"2,40","1,20",BRC0205C,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0205C,Nome não encontrado
Cinzas,g,"0,24","0,12",BRC0205C,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0205C,Nome não encontrado
Ácidos graxos saturados,g,"0,03","0,01",BRC0205C,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,05","0,02",BRC0205C,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,15","0,07",BRC0205C,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0205C,Nome não encontrado
Cálcio,mg,"6,00","3,00",BRC0205C,Nome não encontrado
Ferro,mg,"0,28","0,14",BRC0205C,Nome não encontrado
Sódio,mg,"1,00","0,50",BRC0205C,Nome não encontrado
Magnésio,mg,"6,00","3,00",BRC0205C,Nome não encontrado
Fósforo,mg,"12,0","6,00",BRC0205C,Nome não encontrado
Potássio,mg,"77,0","38,5",BRC0205C,Nome não encontrado
Manganês,mg,"0,34","0,17",BRC0205C,Nome não encontrado
Zinco,mg,"0,16","0,08",BRC0205C,Nome não encontrado
Cobre,mg,"0,06","0,03",BRC0205C,Nome não encontrado
Selênio,mcg,"0,10","0,05",BRC0205C,Nome não encontrado
Vitamina A (RE),mcg,,traços,BRC0205C,Nome não encontrado
Vitamina A (RAE),mcg,"3,00","1,50",BRC0205C,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0205C,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,57","0,29",BRC0205C,Nome não encontrado
Tiamina,mg,"0,04","0,02",BRC0205C,Nome não encontrado
Riboflavina,mg,"0,04","0,02",BRC0205C,Nome não encontrado
Niacina,mg,"0,42","0,21",BRC0205C,Nome não encontrado
Vitamina B6,mg,"0,05","0,03",BRC0205C,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0205C,Nome não encontrado
Vitamina C,mg,"9,70","4,85",BRC0205C,Nome não encontrado
Equivalente de folato,mcg,"6,00","3,00",BRC0205C,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0205C,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0205C,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0205C,Nome não encontrado
Proteína vegetal,g,"0,74","0,37",BRC0205C,Nome não encontrado
Proteína animal,g,"0,00","0,00",BRC0205C,Nome não encontrado
