componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (100 g),codigo_alimento,nome_alimento
Energia,kJ,857,857,BRC0640A,Nome não encontrado
Energia,kcal,205,205,BRC0640A,Nome não encontrado
Umidade,g,"61,1","61,1",BRC0640A,Nome não encontrado
Carboidrato total,g,"11,9","11,9",BRC0640A,Nome não encontrado
Carboidrato disponível,g,"10,7","10,7",BRC0640A,Nome não encontrado
Proteína,g,"12,4","12,4",BRC0640A,Nome não encontrado
Lipídios,g,"12,3","12,3",BRC0640A,Nome não encontrado
Fibra alimentar,g,"1,20","1,20",BRC0640A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0640A,Nome não encontrado
Cinzas,g,"2,32","2,32",BRC0640A,Nome não encontrado
Colesterol,mg,"39,5","39,5",BRC0640A,Nome não encontrado
Ácidos graxos saturados,g,"6,50","6,50",BRC0640A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"3,01","3,01",BRC0640A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,13","1,13",BRC0640A,Nome não encontrado
Ácidos graxos trans,g,"0,37","0,37",BRC0640A,Nome não encontrado
Cálcio,mg,338,338,BRC0640A,Nome não encontrado
Ferro,mg,"0,81","0,81",BRC0640A,Nome não encontrado
Sódio,mg,391,391,BRC0640A,Nome não encontrado
Magnésio,mg,"15,4","15,4",BRC0640A,Nome não encontrado
Fósforo,mg,221,221,BRC0640A,Nome não encontrado
Potássio,mg,132,132,BRC0640A,Nome não encontrado
Manganês,mg,"0,10","0,10",BRC0640A,Nome não encontrado
Zinco,mg,"1,74","1,74",BRC0640A,Nome não encontrado
Cobre,mg,"0,08","0,08",BRC0640A,Nome não encontrado
Selênio,mcg,"1,05","1,05",BRC0640A,Nome não encontrado
Vitamina A (RE),mcg,"40,9","40,9",BRC0640A,Nome não encontrado
Vitamina A (RAE),mcg,"21,3","21,3",BRC0640A,Nome não encontrado
Vitamina D,mcg,"0,04","0,04",BRC0640A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,45","0,45",BRC0640A,Nome não encontrado
Tiamina,mg,"0,05","0,05",BRC0640A,Nome não encontrado
Riboflavina,mg,"0,09","0,09",BRC0640A,Nome não encontrado
Niacina,mg,"1,13","1,13",BRC0640A,Nome não encontrado
Vitamina B6,mg,"0,02","0,02",BRC0640A,Nome não encontrado
Vitamina B12,mcg,"1,06","1,06",BRC0640A,Nome não encontrado
Vitamina C,mg,"5,82","5,82",BRC0640A,Nome não encontrado
Equivalente de folato,mcg,"33,3","33,3",BRC0640A,Nome não encontrado
Sal de adição,g,"0,47","0,47",BRC0640A,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0640A,Nome não encontrado
Gordura de adição,g,-,-,BRC0640A,Nome não encontrado
Proteína vegetal,g,-,-,BRC0640A,Nome não encontrado
Proteína animal,g,-,-,BRC0640A,Nome não encontrado
