componente,unidade,Valor por 100g,Porção Média (70 g),codigo_alimento,nome_alimento
Energia,kJ,918,642,BRC0452B,Nome não encontrado
Energia,kcal,222,155,BRC0452B,Nome não encontrado
Umidade,g,"67,0","46,9",BRC0452B,Nome não encontrado
Carboidrato total,g,"9,30","6,51",BRC0452B,Nome não encontrado
Carboidrato disponível,g,"7,02","4,91",BRC0452B,Nome não encontrado
Proteína,g,"2,00","1,40",BRC0452B,Nome não encontrado
Lipídios,g,"20,2","14,1",BRC0452B,Nome não encontrado
Fibra alimentar,g,"2,28","1,60",BRC0452B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0452B,Nome não encontrado
Cinzas,g,"1,58","1,11",BRC0452B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0452B,Nome não encontrado
Ácidos graxos saturados,g,"3,00","2,10",BRC0452B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"15,0","10,5",BRC0452B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"2,09","1,46",BRC0452B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0452B,Nome não encontrado
Cálcio,mg,"62,0","43,4",BRC0452B,Nome não encontrado
Ferro,mg,"0,85","0,59",BRC0452B,Nome não encontrado
Sódio,mg,272,190,BRC0452B,Nome não encontrado
Magnésio,mg,"19,0","13,3",BRC0452B,Nome não encontrado
Fósforo,mg,"31,0","21,7",BRC0452B,Nome não encontrado
Potássio,mg,279,195,BRC0452B,Nome não encontrado
Manganês,mg,"0,18","0,13",BRC0452B,Nome não encontrado
Zinco,mg,"0,27","0,19",BRC0452B,Nome não encontrado
Cobre,mg,"0,08","0,06",BRC0452B,Nome não encontrado
Selênio,mcg,"0,30","0,21",BRC0452B,Nome não encontrado
Vitamina A (RE),mcg,355,249,BRC0452B,Nome não encontrado
Vitamina A (RAE),mcg,177,124,BRC0452B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0452B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"4,01","2,80",BRC0452B,Nome não encontrado
Tiamina,mg,"0,08","0,05",BRC0452B,Nome não encontrado
Riboflavina,mg,"0,01","0,01",BRC0452B,Nome não encontrado
Niacina,mg,"0,23","0,16",BRC0452B,Nome não encontrado
Vitamina B6,mg,"0,02","0,02",BRC0452B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0452B,Nome não encontrado
Vitamina C,mg,"38,5","26,9",BRC0452B,Nome não encontrado
Equivalente de folato,mcg,"46,8","32,7",BRC0452B,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0452B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0452B,Nome não encontrado
Gordura de adição,g,-,-,BRC0452B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0452B,Nome não encontrado
Proteína animal,g,-,-,BRC0452B,Nome não encontrado
