componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (140 g),codigo_alimento,nome_alimento
Energia,kJ,190,266,BRC0017C,Nome não encontrado
Energia,kcal,45,63,BRC0017C,Nome não encontrado
Umidade,g,"87,6",122,BRC0017C,Nome não encontrado
Carboidrato total,g,"10,8","15,2",BRC0017C,Nome não encontrado
Carboidrato disponível,g,"8,81","12,3",BRC0017C,Nome não encontrado
Proteína,g,"0,90","1,27",BRC0017C,Nome não encontrado
Lipídios,g,"0,24","0,34",BRC0017C,Nome não encontrado
Fibra alimentar,g,"2,02","2,83",BRC0017C,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0017C,Nome não encontrado
Cinzas,g,"0,41","0,57",BRC0017C,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0017C,Nome não encontrado
Ácidos graxos saturados,g,"0,04","0,06",BRC0017C,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,06","0,08",BRC0017C,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,06","0,08",BRC0017C,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0017C,Nome não encontrado
Cálcio,mg,"29,9","41,9",BRC0017C,Nome não encontrado
Ferro,mg,"0,12","0,16",BRC0017C,Nome não encontrado
Sódio,mg,"0,53","0,75",BRC0017C,Nome não encontrado
Magnésio,mg,"10,9","15,2",BRC0017C,Nome não encontrado
Fósforo,mg,"20,2","28,2",BRC0017C,Nome não encontrado
Potássio,mg,159,223,BRC0017C,Nome não encontrado
Manganês,mg,"0,05","0,07",BRC0017C,Nome não encontrado
Zinco,mg,"0,11","0,16",BRC0017C,Nome não encontrado
Cobre,mg,"0,04","0,05",BRC0017C,Nome não encontrado
Selênio,mcg,"0,30","0,42",BRC0017C,Nome não encontrado
Vitamina A (RE),mcg,"2,96","4,14",BRC0017C,Nome não encontrado
Vitamina A (RAE),mcg,"1,48","2,07",BRC0017C,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0017C,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,36","0,50",BRC0017C,Nome não encontrado
Tiamina,mg,"0,07","0,10",BRC0017C,Nome não encontrado
Riboflavina,mg,"0,04","0,06",BRC0017C,Nome não encontrado
Niacina,mg,traços,traços,BRC0017C,Nome não encontrado
Vitamina B6,mg,"0,03","0,04",BRC0017C,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0017C,Nome não encontrado
Vitamina C,mg,"47,3","66,2",BRC0017C,Nome não encontrado
Equivalente de folato,mcg,"28,1","39,3",BRC0017C,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0017C,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0017C,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0017C,Nome não encontrado
Proteína vegetal,g,"0,90","1,27",BRC0017C,Nome não encontrado
Proteína animal,g,"0,00","0,00",BRC0017C,Nome não encontrado
