componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (140 g),codigo_alimento,nome_alimento
Energia,kJ,157,219,BRC0020C,Nome não encontrado
Energia,kcal,37,52,BRC0020C,Nome não encontrado
Umidade,g,"89,9",125,BRC0020C,Nome não encontrado
Carboidrato total,g,"8,63","12,1",BRC0020C,Nome não encontrado
Carboidrato disponível,g,"7,27","10,2",BRC0020C,Nome não encontrado
Proteína,g,"0,87","1,21",BRC0020C,Nome não encontrado
Lipídios,g,"0,21","0,30",BRC0020C,Nome não encontrado
Fibra alimentar,g,"1,36","1,91",BRC0020C,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0020C,Nome não encontrado
Cinzas,g,"0,40","0,56",BRC0020C,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0020C,Nome não encontrado
Ácidos graxos saturados,g,traços,traços,BRC0020C,Nome não encontrado
Ácidos graxos monoinsaturados,g,traços,traços,BRC0020C,Nome não encontrado
Ácidos graxos poliinsaturados,g,traços,traços,BRC0020C,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0020C,Nome não encontrado
Cálcio,mg,"21,3","29,8",BRC0020C,Nome não encontrado
Ferro,mg,"0,09","0,12",BRC0020C,Nome não encontrado
Sódio,mg,traços,traços,BRC0020C,Nome não encontrado
Magnésio,mg,"8,37","11,7",BRC0020C,Nome não encontrado
Fósforo,mg,"22,0","30,8",BRC0020C,Nome não encontrado
Potássio,mg,158,221,BRC0020C,Nome não encontrado
Manganês,mg,"0,05","0,07",BRC0020C,Nome não encontrado
Zinco,mg,"0,06","0,08",BRC0020C,Nome não encontrado
Cobre,mg,"0,03","0,04",BRC0020C,Nome não encontrado
Selênio,mcg,"0,30","0,42",BRC0020C,Nome não encontrado
Vitamina A (RE),mcg,"1,83","2,57",BRC0020C,Nome não encontrado
Vitamina A (RAE),mcg,"0,92","1,28",BRC0020C,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0020C,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,32","0,44",BRC0020C,Nome não encontrado
Tiamina,mg,"0,07","0,09",BRC0020C,Nome não encontrado
Riboflavina,mg,"0,02","0,03",BRC0020C,Nome não encontrado
Niacina,mg,traços,traços,BRC0020C,Nome não encontrado
Vitamina B6,mg,"0,02","0,03",BRC0020C,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0020C,Nome não encontrado
Vitamina C,mg,"52,2","73,1",BRC0020C,Nome não encontrado
Equivalente de folato,mcg,"22,9","32,0",BRC0020C,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0020C,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0020C,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0020C,Nome não encontrado
Proteína vegetal,g,"0,87","1,21",BRC0020C,Nome não encontrado
Proteína animal,g,"0,00","0,00",BRC0020C,Nome não encontrado
