componente,unidade,Valor por 100g,Porção Média (90 g),codigo_alimento,nome_alimento
Energia,kJ,408,367,BRC0439B,Nome não encontrado
Energia,kcal,97,86,BRC0439B,Nome não encontrado
Umidade,g,"76,4","68,8",BRC0439B,Nome não encontrado
Carboidrato total,g,"5,44","4,89",BRC0439B,Nome não encontrado
Carboidrato disponível,g,"4,54","4,09",BRC0439B,Nome não encontrado
Proteína,g,"15,3","13,8",BRC0439B,Nome não encontrado
Lipídios,g,"1,64","1,47",BRC0439B,Nome não encontrado
Fibra alimentar,g,"0,90","0,81",BRC0439B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0439B,Nome não encontrado
Cinzas,g,"1,17","1,05",BRC0439B,Nome não encontrado
Colesterol,mg,"30,1","27,1",BRC0439B,Nome não encontrado
Ácidos graxos saturados,g,"0,79","0,71",BRC0439B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,42","1,28",BRC0439B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,20","0,18",BRC0439B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0439B,Nome não encontrado
Cálcio,mg,"18,6","16,7",BRC0439B,Nome não encontrado
Ferro,mg,"1,25","1,12",BRC0439B,Nome não encontrado
Sódio,mg,303,273,BRC0439B,Nome não encontrado
Magnésio,mg,"20,2","18,2",BRC0439B,Nome não encontrado
Fósforo,mg,131,118,BRC0439B,Nome não encontrado
Potássio,mg,270,243,BRC0439B,Nome não encontrado
Manganês,mg,"0,11","0,09",BRC0439B,Nome não encontrado
Zinco,mg,"0,48","0,43",BRC0439B,Nome não encontrado
Cobre,mg,"0,07","0,06",BRC0439B,Nome não encontrado
Selênio,mcg,"0,09","0,08",BRC0439B,Nome não encontrado
Vitamina A (RE),mcg,"44,9","40,4",BRC0439B,Nome não encontrado
Vitamina A (RAE),mcg,"22,4","20,2",BRC0439B,Nome não encontrado
Vitamina D,mcg,"0,28","0,25",BRC0439B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,27","0,25",BRC0439B,Nome não encontrado
Tiamina,mg,"0,02","0,02",BRC0439B,Nome não encontrado
Riboflavina,mg,"0,03","0,02",BRC0439B,Nome não encontrado
Niacina,mg,"1,83","1,65",BRC0439B,Nome não encontrado
Vitamina B6,mg,"0,06","0,05",BRC0439B,Nome não encontrado
Vitamina B12,mcg,"0,91","0,82",BRC0439B,Nome não encontrado
Vitamina C,mg,"4,28","3,85",BRC0439B,Nome não encontrado
Equivalente de folato,mcg,"10,7","9,64",BRC0439B,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0439B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0439B,Nome não encontrado
Gordura de adição,g,-,-,BRC0439B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0439B,Nome não encontrado
Proteína animal,g,-,-,BRC0439B,Nome não encontrado
