componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (120 g),codigo_alimento,nome_alimento
Energia,kJ,528,633,BRC0960B,Nome não encontrado
Energia,kcal,126,151,BRC0960B,Nome não encontrado
Umidade,g,"78,1","93,7",BRC0960B,Nome não encontrado
Carboidrato total,g,"3,39","4,06",BRC0960B,Nome não encontrado
Carboidrato disponível,g,"1,25","1,50",BRC0960B,Nome não encontrado
Proteína,g,"9,91","11,9",BRC0960B,Nome não encontrado
Lipídios,g,"8,66","10,4",BRC0960B,Nome não encontrado
Fibra alimentar,g,"2,15","2,58",BRC0960B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0960B,Nome não encontrado
Cinzas,g,"1,97","2,36",BRC0960B,Nome não encontrado
Colesterol,mg,"42,6","51,1",BRC0960B,Nome não encontrado
Ácidos graxos saturados,g,"2,88","3,46",BRC0960B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"3,66","4,39",BRC0960B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,67","2,00",BRC0960B,Nome não encontrado
Ácidos graxos trans,g,"0,04","0,05",BRC0960B,Nome não encontrado
Cálcio,mg,"65,8","79,0",BRC0960B,Nome não encontrado
Ferro,mg,"3,20","3,84",BRC0960B,Nome não encontrado
Sódio,mg,584,701,BRC0960B,Nome não encontrado
Magnésio,mg,"23,6","28,3",BRC0960B,Nome não encontrado
Fósforo,mg,"54,6","65,6",BRC0960B,Nome não encontrado
Potássio,mg,147,176,BRC0960B,Nome não encontrado
Manganês,mg,"0,59","0,71",BRC0960B,Nome não encontrado
Zinco,mg,"2,02","2,42",BRC0960B,Nome não encontrado
Cobre,mg,"0,16","0,19",BRC0960B,Nome não encontrado
Selênio,mcg,,,BRC0960B,Nome não encontrado
Vitamina A (RE),mcg,221,265,BRC0960B,Nome não encontrado
Vitamina A (RAE),mcg,110,132,BRC0960B,Nome não encontrado
Vitamina D,mcg,,,BRC0960B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,,,BRC0960B,Nome não encontrado
Tiamina,mg,"0,04","0,05",BRC0960B,Nome não encontrado
Riboflavina,mg,"0,07","0,08",BRC0960B,Nome não encontrado
Niacina,mg,"2,57","3,08",BRC0960B,Nome não encontrado
Vitamina B6,mg,"0,05","0,06",BRC0960B,Nome não encontrado
Vitamina B12,mcg,,,BRC0960B,Nome não encontrado
Vitamina C,mg,traços,traços,BRC0960B,Nome não encontrado
Equivalente de folato,mcg,,,BRC0960B,Nome não encontrado
Sal de adição,g,"0,45","0,54",BRC0960B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0960B,Nome não encontrado
Gordura de adição,g,-,-,BRC0960B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0960B,Nome não encontrado
Proteína animal,g,-,-,BRC0960B,Nome não encontrado
