componente,unidade,Valor por 100g,Porção Média (120 g),codigo_alimento,nome_alimento
Energia,kJ,576,691,BRC0072F,Nome não encontrado
Energia,kcal,137,164,BRC0072F,Nome não encontrado
Umidade,g,"72,3","86,7",BRC0072F,Nome não encontrado
Carboidrato total,g,"0,00","0,00",BRC0072F,Nome não encontrado
Carboidrato disponível,g,"0,00","0,00",BRC0072F,Nome não encontrado
Proteína,g,"20,7","24,8",BRC0072F,Nome não encontrado
Lipídios,g,"6,06","7,28",BRC0072F,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0072F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0072F,Nome não encontrado
Cinzas,g,"0,96","1,15",BRC0072F,Nome não encontrado
Colesterol,mg,"56,3","67,5",BRC0072F,Nome não encontrado
Ácidos graxos saturados,g,"2,43","2,92",BRC0072F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,87","3,44",BRC0072F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,11","0,13",BRC0072F,Nome não encontrado
Ácidos graxos trans,g,"0,11","0,13",BRC0072F,Nome não encontrado
Cálcio,mg,"3,64","4,37",BRC0072F,Nome não encontrado
Ferro,mg,"1,86","2,24",BRC0072F,Nome não encontrado
Sódio,mg,"66,1","79,3",BRC0072F,Nome não encontrado
Magnésio,mg,"17,5","20,9",BRC0072F,Nome não encontrado
Fósforo,mg,162,194,BRC0072F,Nome não encontrado
Potássio,mg,295,355,BRC0072F,Nome não encontrado
Manganês,mg,traços,traços,BRC0072F,Nome não encontrado
Zinco,mg,"3,65","4,38",BRC0072F,Nome não encontrado
Cobre,mg,"0,05","0,06",BRC0072F,Nome não encontrado
Selênio,mcg,"2,24","2,69",BRC0072F,Nome não encontrado
Vitamina A (RE),mcg,"1,91","2,29",BRC0072F,Nome não encontrado
Vitamina A (RAE),mcg,"1,91","2,29",BRC0072F,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0072F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,84","1,00",BRC0072F,Nome não encontrado
Tiamina,mg,"0,09","0,11",BRC0072F,Nome não encontrado
Riboflavina,mg,"0,19","0,22",BRC0072F,Nome não encontrado
Niacina,mg,"2,79","3,34",BRC0072F,Nome não encontrado
Vitamina B6,mg,"0,04","0,05",BRC0072F,Nome não encontrado
Vitamina B12,mcg,"1,65","1,98",BRC0072F,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0072F,Nome não encontrado
Equivalente de folato,mcg,,,BRC0072F,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0072F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0072F,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0072F,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0072F,Nome não encontrado
Proteína animal,g,"20,7","24,8",BRC0072F,Nome não encontrado
