componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (50 g),codigo_alimento,nome_alimento
Energia,kJ,679,339,BRC0566A,Nome não encontrado
Energia,kcal,161,80,BRC0566A,Nome não encontrado
Umidade,g,"61,6","30,8",BRC0566A,Nome não encontrado
Carboidrato total,g,"13,5","6,73",BRC0566A,Nome não encontrado
Carboidrato disponível,g,"12,7","6,36",BRC0566A,Nome não encontrado
Proteína,g,"20,1","10,1",BRC0566A,Nome não encontrado
Lipídios,g,"3,10","1,55",BRC0566A,Nome não encontrado
Fibra alimentar,g,"0,74","0,37",BRC0566A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0566A,Nome não encontrado
Cinzas,g,"1,71","0,86",BRC0566A,Nome não encontrado
Colesterol,mg,"44,8","22,4",BRC0566A,Nome não encontrado
Ácidos graxos saturados,g,"1,05","0,52",BRC0566A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,15","0,58",BRC0566A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,47","0,24",BRC0566A,Nome não encontrado
Ácidos graxos trans,g,"0,01","0,01",BRC0566A,Nome não encontrado
Cálcio,mg,"10,8","5,38",BRC0566A,Nome não encontrado
Ferro,mg,"1,16","0,58",BRC0566A,Nome não encontrado
Sódio,mg,317,158,BRC0566A,Nome não encontrado
Magnésio,mg,"28,1","14,0",BRC0566A,Nome não encontrado
Fósforo,mg,205,102,BRC0566A,Nome não encontrado
Potássio,mg,254,127,BRC0566A,Nome não encontrado
Manganês,mg,"0,09","0,05",BRC0566A,Nome não encontrado
Zinco,mg,"0,75","0,38",BRC0566A,Nome não encontrado
Cobre,mg,"0,05","0,03",BRC0566A,Nome não encontrado
Selênio,mcg,"8,82","4,41",BRC0566A,Nome não encontrado
Vitamina A (RE),mcg,"3,56","1,78",BRC0566A,Nome não encontrado
Vitamina A (RAE),mcg,"3,55","1,78",BRC0566A,Nome não encontrado
Vitamina D,mcg,"0,03","0,02",BRC0566A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,54","0,27",BRC0566A,Nome não encontrado
Tiamina,mg,"0,08","0,04",BRC0566A,Nome não encontrado
Riboflavina,mg,"0,00","0,00",BRC0566A,Nome não encontrado
Niacina,mg,"5,51","2,75",BRC0566A,Nome não encontrado
Vitamina B6,mg,"0,01","0,00",BRC0566A,Nome não encontrado
Vitamina B12,mcg,"0,13","0,07",BRC0566A,Nome não encontrado
Vitamina C,mg,"0,27","0,13",BRC0566A,Nome não encontrado
Equivalente de folato,mcg,"41,0","20,5",BRC0566A,Nome não encontrado
Sal de adição,g,"0,47","0,24",BRC0566A,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0566A,Nome não encontrado
Gordura de adição,g,-,-,BRC0566A,Nome não encontrado
Proteína vegetal,g,-,-,BRC0566A,Nome não encontrado
Proteína animal,g,-,-,BRC0566A,Nome não encontrado
