componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (110 g),codigo_alimento,nome_alimento
Energia,kJ,865,951,BRC0842F,Nome não encontrado
Energia,kcal,207,227,BRC0842F,Nome não encontrado
Umidade,g,"59,5","65,5",BRC0842F,Nome não encontrado
Carboidrato total,g,"0,06","0,06",BRC0842F,Nome não encontrado
Carboidrato disponível,g,"0,06","0,06",BRC0842F,Nome não encontrado
Proteína,g,"28,4","31,2",BRC0842F,Nome não encontrado
Lipídios,g,"10,3","11,3",BRC0842F,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0842F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0842F,Nome não encontrado
Cinzas,g,"1,74","1,91",BRC0842F,Nome não encontrado
Colesterol,mg,144,159,BRC0842F,Nome não encontrado
Ácidos graxos saturados,g,"3,09","3,39",BRC0842F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"3,78","4,16",BRC0842F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"2,19","2,41",BRC0842F,Nome não encontrado
Ácidos graxos trans,g,"0,14","0,15",BRC0842F,Nome não encontrado
Cálcio,mg,"8,41","9,25",BRC0842F,Nome não encontrado
Ferro,mg,"1,21","1,33",BRC0842F,Nome não encontrado
Sódio,mg,274,301,BRC0842F,Nome não encontrado
Magnésio,mg,"13,9","15,3",BRC0842F,Nome não encontrado
Fósforo,mg,250,275,BRC0842F,Nome não encontrado
Potássio,mg,316,348,BRC0842F,Nome não encontrado
Manganês,mg,traços,traços,BRC0842F,Nome não encontrado
Zinco,mg,"2,54","2,80",BRC0842F,Nome não encontrado
Cobre,mg,"0,05","0,05",BRC0842F,Nome não encontrado
Selênio,mcg,,,BRC0842F,Nome não encontrado
Vitamina A (RE),mcg,,,BRC0842F,Nome não encontrado
Vitamina A (RAE),mcg,,,BRC0842F,Nome não encontrado
Vitamina D,mcg,"0,13","0,15",BRC0842F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,21","0,23",BRC0842F,Nome não encontrado
Tiamina,mg,"0,05","0,06",BRC0842F,Nome não encontrado
Riboflavina,mg,"0,05","0,06",BRC0842F,Nome não encontrado
Niacina,mg,"10,4","11,4",BRC0842F,Nome não encontrado
Vitamina B6,mg,"0,00","0,00",BRC0842F,Nome não encontrado
Vitamina B12,mcg,"0,48","0,53",BRC0842F,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0842F,Nome não encontrado
Equivalente de folato,mcg,"6,19","6,81",BRC0842F,Nome não encontrado
Sal de adição,g,"0,45","0,50",BRC0842F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0842F,Nome não encontrado
Gordura de adição,g,-,-,BRC0842F,Nome não encontrado
Proteína vegetal,g,-,-,BRC0842F,Nome não encontrado
Proteína animal,g,-,-,BRC0842F,Nome não encontrado
