componente,unidade,Valor por 100g,Porção Média (70 g),codigo_alimento,nome_alimento
Energia,kJ,247,173,BRC0397B,Nome não encontrado
Energia,kcal,60,41,BRC0397B,Nome não encontrado
Umidade,g,"90,1","63,1",BRC0397B,Nome não encontrado
Carboidrato total,g,"2,07","1,45",BRC0397B,Nome não encontrado
Carboidrato disponível,g,"0,42","0,29",BRC0397B,Nome não encontrado
Proteína,g,"1,41","0,99",BRC0397B,Nome não encontrado
Lipídios,g,"5,48","3,84",BRC0397B,Nome não encontrado
Fibra alimentar,g,"1,65","1,15",BRC0397B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0397B,Nome não encontrado
Cinzas,g,"0,92","0,65",BRC0397B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0397B,Nome não encontrado
Ácidos graxos saturados,g,"0,87","0,61",BRC0397B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"3,85","2,69",BRC0397B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,68","0,47",BRC0397B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0397B,Nome não encontrado
Cálcio,mg,"55,3","38,7",BRC0397B,Nome não encontrado
Ferro,mg,"1,51","1,06",BRC0397B,Nome não encontrado
Sódio,mg,133,"93,3",BRC0397B,Nome não encontrado
Magnésio,mg,"12,0","8,39",BRC0397B,Nome não encontrado
Fósforo,mg,"40,0","28,0",BRC0397B,Nome não encontrado
Potássio,mg,208,146,BRC0397B,Nome não encontrado
Manganês,mg,"0,14","0,10",BRC0397B,Nome não encontrado
Zinco,mg,"0,37","0,26",BRC0397B,Nome não encontrado
Cobre,mg,"0,06","0,04",BRC0397B,Nome não encontrado
Selênio,mcg,"0,19","0,13",BRC0397B,Nome não encontrado
Vitamina A (RE),mcg,339,237,BRC0397B,Nome não encontrado
Vitamina A (RAE),mcg,169,118,BRC0397B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0397B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"2,46","1,72",BRC0397B,Nome não encontrado
Tiamina,mg,"0,05","0,03",BRC0397B,Nome não encontrado
Riboflavina,mg,"0,09","0,06",BRC0397B,Nome não encontrado
Niacina,mg,"0,45","0,31",BRC0397B,Nome não encontrado
Vitamina B6,mg,"0,04","0,03",BRC0397B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0397B,Nome não encontrado
Vitamina C,mg,"29,5","20,7",BRC0397B,Nome não encontrado
Equivalente de folato,mcg,"19,4","13,6",BRC0397B,Nome não encontrado
Sal de adição,g,"0,32","0,22",BRC0397B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0397B,Nome não encontrado
Gordura de adição,g,-,-,BRC0397B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0397B,Nome não encontrado
Proteína animal,g,-,-,BRC0397B,Nome não encontrado
