componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (70 g),codigo_alimento,nome_alimento
Energia,kJ,1006,704,BRC0105C,Nome não encontrado
Energia,kcal,241,168,BRC0105C,Nome não encontrado
Umidade,g,"53,6","37,5",BRC0105C,Nome não encontrado
Carboidrato total,g,"29,8","20,9",BRC0105C,Nome não encontrado
Carboidrato disponível,g,"27,6","19,3",BRC0105C,Nome não encontrado
Proteína,g,"2,85","2,00",BRC0105C,Nome não encontrado
Lipídios,g,"12,7","8,91",BRC0105C,Nome não encontrado
Fibra alimentar,g,"2,23","1,56",BRC0105C,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0105C,Nome não encontrado
Cinzas,g,"0,99","0,69",BRC0105C,Nome não encontrado
Colesterol,mg,"14,5","10,1",BRC0105C,Nome não encontrado
Ácidos graxos saturados,g,"2,06","1,44",BRC0105C,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,98","2,09",BRC0105C,Nome não encontrado
Ácidos graxos poliinsaturados,g,"7,33","5,13",BRC0105C,Nome não encontrado
Ácidos graxos trans,g,"0,06","0,04",BRC0105C,Nome não encontrado
Cálcio,mg,"7,75","5,42",BRC0105C,Nome não encontrado
Ferro,mg,"0,98","0,68",BRC0105C,Nome não encontrado
Sódio,mg,"33,7","23,6",BRC0105C,Nome não encontrado
Magnésio,mg,"32,7","22,9",BRC0105C,Nome não encontrado
Fósforo,mg,"48,8","34,2",BRC0105C,Nome não encontrado
Potássio,mg,359,251,BRC0105C,Nome não encontrado
Manganês,mg,"0,27","0,19",BRC0105C,Nome não encontrado
Zinco,mg,"0,37","0,26",BRC0105C,Nome não encontrado
Cobre,mg,"0,15","0,11",BRC0105C,Nome não encontrado
Selênio,mcg,"4,13","2,89",BRC0105C,Nome não encontrado
Vitamina A (RE),mcg,"16,8","11,8",BRC0105C,Nome não encontrado
Vitamina A (RAE),mcg,"11,3","7,88",BRC0105C,Nome não encontrado
Vitamina D,mcg,"0,07","0,05",BRC0105C,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,43","0,30",BRC0105C,Nome não encontrado
Tiamina,mg,"0,02","0,01",BRC0105C,Nome não encontrado
Riboflavina,mg,"0,03","0,02",BRC0105C,Nome não encontrado
Niacina,mg,"0,03","0,02",BRC0105C,Nome não encontrado
Vitamina B6,mg,"0,13","0,09",BRC0105C,Nome não encontrado
Vitamina B12,mcg,"0,03","0,02",BRC0105C,Nome não encontrado
Vitamina C,mg,"4,08","2,85",BRC0105C,Nome não encontrado
Equivalente de folato,mcg,"9,88","6,92",BRC0105C,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0105C,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0105C,Nome não encontrado
Gordura de adição,g,-,-,BRC0105C,Nome não encontrado
Proteína vegetal,g,-,-,BRC0105C,Nome não encontrado
Proteína animal,g,-,-,BRC0105C,Nome não encontrado
