componente,unidade,Valor por 100g,Porção Média (40 g),codigo_alimento,nome_alimento
Energia,kJ,106,42,BRC0991B,Nome não encontrado
Energia,kcal,25,10,BRC0991B,Nome não encontrado
Umidade,g,"92,6","37,0",BRC0991B,Nome não encontrado
Carboidrato total,g,"3,02","1,21",BRC0991B,Nome não encontrado
Carboidrato disponível,g,"0,73","0,29",BRC0991B,Nome não encontrado
Proteína,g,"2,32","0,93",BRC0991B,Nome não encontrado
Lipídios,g,"0,96","0,38",BRC0991B,Nome não encontrado
Fibra alimentar,g,"2,29","0,92",BRC0991B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0991B,Nome não encontrado
Cinzas,g,"1,08","0,43",BRC0991B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0991B,Nome não encontrado
Ácidos graxos saturados,g,"0,14","0,06",BRC0991B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,64","0,26",BRC0991B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,14","0,05",BRC0991B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0991B,Nome não encontrado
Cálcio,mg,"98,9","39,5",BRC0991B,Nome não encontrado
Ferro,mg,"0,97","0,39",BRC0991B,Nome não encontrado
Sódio,mg,"6,37","2,55",BRC0991B,Nome não encontrado
Magnésio,mg,"22,3","8,94",BRC0991B,Nome não encontrado
Fósforo,mg,"30,4","12,1",BRC0991B,Nome não encontrado
Potássio,mg,286,114,BRC0991B,Nome não encontrado
Manganês,mg,"0,27","0,11",BRC0991B,Nome não encontrado
Zinco,mg,"0,34","0,14",BRC0991B,Nome não encontrado
Cobre,mg,"0,07","0,03",BRC0991B,Nome não encontrado
Selênio,mcg,"0,23","0,09",BRC0991B,Nome não encontrado
Vitamina A (RE),mcg,518,207,BRC0991B,Nome não encontrado
Vitamina A (RAE),mcg,259,103,BRC0991B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0991B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,24","0,10",BRC0991B,Nome não encontrado
Tiamina,mg,"0,05","0,02",BRC0991B,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0991B,Nome não encontrado
Niacina,mg,"0,40","0,16",BRC0991B,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0991B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0991B,Nome não encontrado
Vitamina C,mg,"53,0","21,2",BRC0991B,Nome não encontrado
Equivalente de folato,mcg,"70,2","28,1",BRC0991B,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0991B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0991B,Nome não encontrado
Gordura de adição,g,-,-,BRC0991B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0991B,Nome não encontrado
Proteína animal,g,-,-,BRC0991B,Nome não encontrado
