componente,unidade,Valor por 100g,Porção Média (90 g),codigo_alimento,nome_alimento
Energia,kJ,316,284,BRC0609B,Nome não encontrado
Energia,kcal,77,68,BRC0609B,Nome não encontrado
Umidade,g,"84,7","76,3",BRC0609B,Nome não encontrado
Carboidrato total,g,"4,40","3,96",BRC0609B,Nome não encontrado
Carboidrato disponível,g,"1,47","1,32",BRC0609B,Nome não encontrado
Proteína,g,"2,29","2,06",BRC0609B,Nome não encontrado
Lipídios,g,"6,19","5,57",BRC0609B,Nome não encontrado
Fibra alimentar,g,"2,92","2,63",BRC0609B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0609B,Nome não encontrado
Cinzas,g,"2,38","2,14",BRC0609B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0609B,Nome não encontrado
Ácidos graxos saturados,g,"1,01","0,91",BRC0609B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,37","1,23",BRC0609B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"3,58","3,22",BRC0609B,Nome não encontrado
Ácidos graxos trans,g,"0,03","0,03",BRC0609B,Nome não encontrado
Cálcio,mg,"42,6","38,4",BRC0609B,Nome não encontrado
Ferro,mg,"0,23","0,21",BRC0609B,Nome não encontrado
Sódio,mg,631,568,BRC0609B,Nome não encontrado
Magnésio,mg,"27,8","25,0",BRC0609B,Nome não encontrado
Fósforo,mg,"44,7","40,2",BRC0609B,Nome não encontrado
Potássio,mg,211,190,BRC0609B,Nome não encontrado
Manganês,mg,"5,14","4,63",BRC0609B,Nome não encontrado
Zinco,mg,"0,49","0,44",BRC0609B,Nome não encontrado
Cobre,mg,"0,16","0,15",BRC0609B,Nome não encontrado
Selênio,mcg,"0,56","0,51",BRC0609B,Nome não encontrado
Vitamina A (RE),mcg,"0,00","0,00",BRC0609B,Nome não encontrado
Vitamina A (RAE),mcg,"0,00","0,00",BRC0609B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0609B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,48","0,43",BRC0609B,Nome não encontrado
Tiamina,mg,"0,04","0,04",BRC0609B,Nome não encontrado
Riboflavina,mg,"0,02","0,02",BRC0609B,Nome não encontrado
Niacina,mg,"0,00","0,00",BRC0609B,Nome não encontrado
Vitamina B6,mg,"0,00","0,00",BRC0609B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0609B,Nome não encontrado
Vitamina C,mg,"4,99","4,49",BRC0609B,Nome não encontrado
Equivalente de folato,mcg,"36,1","32,5",BRC0609B,Nome não encontrado
Sal de adição,g,"0,32","0,29",BRC0609B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0609B,Nome não encontrado
Gordura de adição,g,-,-,BRC0609B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0609B,Nome não encontrado
Proteína animal,g,-,-,BRC0609B,Nome não encontrado
