componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (60 g),codigo_alimento,nome_alimento
Energia,kJ,1258,754,BRC0738A,Nome não encontrado
Energia,kcal,302,181,BRC0738A,Nome não encontrado
Umidade,g,"48,5","29,1",BRC0738A,Nome não encontrado
Carboidrato total,g,"16,4","9,84",BRC0738A,Nome não encontrado
Carboidrato disponível,g,"15,9","9,53",BRC0738A,Nome não encontrado
Proteína,g,"11,1","6,66",BRC0738A,Nome não encontrado
Lipídios,g,"21,5","12,9",BRC0738A,Nome não encontrado
Fibra alimentar,g,"0,52","0,31",BRC0738A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0738A,Nome não encontrado
Cinzas,g,"2,59","1,55",BRC0738A,Nome não encontrado
Colesterol,mg,106,"63,8",BRC0738A,Nome não encontrado
Ácidos graxos saturados,g,"6,49","3,89",BRC0738A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"5,28","3,17",BRC0738A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"7,18","4,31",BRC0738A,Nome não encontrado
Ácidos graxos trans,g,"0,20","0,12",BRC0738A,Nome não encontrado
Cálcio,mg,120,"72,5",BRC0738A,Nome não encontrado
Ferro,mg,"1,27","0,76",BRC0738A,Nome não encontrado
Sódio,mg,827,496,BRC0738A,Nome não encontrado
Magnésio,mg,"14,4","8,66",BRC0738A,Nome não encontrado
Fósforo,mg,249,149,BRC0738A,Nome não encontrado
Potássio,mg,120,"72,1",BRC0738A,Nome não encontrado
Manganês,mg,"0,14","0,08",BRC0738A,Nome não encontrado
Zinco,mg,"1,00","0,60",BRC0738A,Nome não encontrado
Cobre,mg,"0,18","0,11",BRC0738A,Nome não encontrado
Selênio,mcg,"3,93","2,36",BRC0738A,Nome não encontrado
Vitamina A (RE),mcg,"71,3","42,8",BRC0738A,Nome não encontrado
Vitamina A (RAE),mcg,"70,9","42,5",BRC0738A,Nome não encontrado
Vitamina D,mcg,"0,16","0,10",BRC0738A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"2,24","1,35",BRC0738A,Nome não encontrado
Tiamina,mg,"0,05","0,03",BRC0738A,Nome não encontrado
Riboflavina,mg,"0,06","0,03",BRC0738A,Nome não encontrado
Niacina,mg,traços,traços,BRC0738A,Nome não encontrado
Vitamina B6,mg,"0,01","0,01",BRC0738A,Nome não encontrado
Vitamina B12,mcg,"0,76","0,46",BRC0738A,Nome não encontrado
Vitamina C,mg,"0,41","0,25",BRC0738A,Nome não encontrado
Equivalente de folato,mcg,"47,1","28,3",BRC0738A,Nome não encontrado
Sal de adição,g,"0,47","0,28",BRC0738A,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0738A,Nome não encontrado
Gordura de adição,g,-,-,BRC0738A,Nome não encontrado
Proteína vegetal,g,-,-,BRC0738A,Nome não encontrado
Proteína animal,g,-,-,BRC0738A,Nome não encontrado
