componente,unidade,Valor por 100g,Porção Média (120 g),codigo_alimento,nome_alimento
Energia,kJ,624,748,BRC0049F,Nome não encontrado
Energia,kcal,149,178,BRC0049F,Nome não encontrado
Umidade,g,"71,5","85,8",BRC0049F,Nome não encontrado
Carboidrato total,g,"0,00","0,00",BRC0049F,Nome não encontrado
Carboidrato disponível,g,"0,00","0,00",BRC0049F,Nome não encontrado
Proteína,g,"19,7","23,7",BRC0049F,Nome não encontrado
Lipídios,g,"7,79","9,35",BRC0049F,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0049F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0049F,Nome não encontrado
Cinzas,g,"0,98","1,17",BRC0049F,Nome não encontrado
Colesterol,mg,"49,1","58,9",BRC0049F,Nome não encontrado
Ácidos graxos saturados,g,"3,37","4,04",BRC0049F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"3,28","3,94",BRC0049F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,18","0,22",BRC0049F,Nome não encontrado
Ácidos graxos trans,g,"0,21","0,25",BRC0049F,Nome não encontrado
Cálcio,mg,"3,89","4,67",BRC0049F,Nome não encontrado
Ferro,mg,"1,80","2,16",BRC0049F,Nome não encontrado
Sódio,mg,"65,2","78,2",BRC0049F,Nome não encontrado
Magnésio,mg,"16,1","19,3",BRC0049F,Nome não encontrado
Fósforo,mg,151,182,BRC0049F,Nome não encontrado
Potássio,mg,276,331,BRC0049F,Nome não encontrado
Manganês,mg,traços,traços,BRC0049F,Nome não encontrado
Zinco,mg,"3,32","3,98",BRC0049F,Nome não encontrado
Cobre,mg,"0,06","0,07",BRC0049F,Nome não encontrado
Selênio,mcg,"2,24","2,69",BRC0049F,Nome não encontrado
Vitamina A (RE),mcg,"2,36","2,83",BRC0049F,Nome não encontrado
Vitamina A (RAE),mcg,"2,36","2,83",BRC0049F,Nome não encontrado
Vitamina D,mcg,"0,09","0,11",BRC0049F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,16","0,19",BRC0049F,Nome não encontrado
Tiamina,mg,"0,08","0,10",BRC0049F,Nome não encontrado
Riboflavina,mg,"0,13","0,15",BRC0049F,Nome não encontrado
Niacina,mg,"2,57","3,08",BRC0049F,Nome não encontrado
Vitamina B6,mg,"0,02","0,03",BRC0049F,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0049F,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0049F,Nome não encontrado
Equivalente de folato,mcg,"2,81","3,37",BRC0049F,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0049F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0049F,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0049F,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0049F,Nome não encontrado
Proteína animal,g,"19,7","23,7",BRC0049F,Nome não encontrado
