componente,unidade,Valor por 100g,Porção Média (90 g),codigo_alimento,nome_alimento
Energia,kJ,130,116,BRC0498B,Nome não encontrado
Energia,kcal,31,27,BRC0498B,Nome não encontrado
Umidade,g,"90,8","81,7",BRC0498B,Nome não encontrado
Carboidrato total,g,"7,12","6,41",BRC0498B,Nome não encontrado
Carboidrato disponível,g,"5,08","4,57",BRC0498B,Nome não encontrado
Proteína,g,"1,38","1,24",BRC0498B,Nome não encontrado
Lipídios,g,"0,10","0,09",BRC0498B,Nome não encontrado
Fibra alimentar,g,"2,04","1,84",BRC0498B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0498B,Nome não encontrado
Cinzas,g,"0,60","0,54",BRC0498B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0498B,Nome não encontrado
Ácidos graxos saturados,g,"0,03","0,02",BRC0498B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,02","0,02",BRC0498B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,03","0,03",BRC0498B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0498B,Nome não encontrado
Cálcio,mg,"13,5","12,2",BRC0498B,Nome não encontrado
Ferro,mg,"0,21","0,19",BRC0498B,Nome não encontrado
Sódio,mg,"14,4","12,9",BRC0498B,Nome não encontrado
Magnésio,mg,"13,7","12,3",BRC0498B,Nome não encontrado
Fósforo,mg,"30,1","27,1",BRC0498B,Nome não encontrado
Potássio,mg,205,185,BRC0498B,Nome não encontrado
Manganês,mg,"0,16","0,14",BRC0498B,Nome não encontrado
Zinco,mg,"0,27","0,24",BRC0498B,Nome não encontrado
Cobre,mg,"0,04","0,03",BRC0498B,Nome não encontrado
Selênio,mcg,"0,14","0,13",BRC0498B,Nome não encontrado
Vitamina A (RE),mcg,"1,27","1,14",BRC0498B,Nome não encontrado
Vitamina A (RAE),mcg,"0,63","0,57",BRC0498B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0498B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,02","0,02",BRC0498B,Nome não encontrado
Tiamina,mg,"0,07","0,06",BRC0498B,Nome não encontrado
Riboflavina,mg,"0,00","0,00",BRC0498B,Nome não encontrado
Niacina,mg,"0,00","0,00",BRC0498B,Nome não encontrado
Vitamina B6,mg,"0,04","0,04",BRC0498B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0498B,Nome não encontrado
Vitamina C,mg,"2,17","1,95",BRC0498B,Nome não encontrado
Equivalente de folato,mcg,"42,1","37,9",BRC0498B,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0498B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0498B,Nome não encontrado
Gordura de adição,g,-,-,BRC0498B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0498B,Nome não encontrado
Proteína animal,g,-,-,BRC0498B,Nome não encontrado
