componente,unidade,Valor por 100g,Porção Média (120 g),codigo_alimento,nome_alimento
Energia,kJ,429,514,BRC0141F,Nome não encontrado
Energia,kcal,101,121,BRC0141F,Nome não encontrado
Umidade,g,"76,9","92,3",BRC0141F,Nome não encontrado
Carboidrato total,g,"0,00","0,00",BRC0141F,Nome não encontrado
Carboidrato disponível,g,"0,00","0,00",BRC0141F,Nome não encontrado
Proteína,g,"20,5","24,6",BRC0141F,Nome não encontrado
Lipídios,g,"2,16","2,59",BRC0141F,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0141F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0141F,Nome não encontrado
Cinzas,g,"0,45","0,54",BRC0141F,Nome não encontrado
Colesterol,mg,"22,3","26,8",BRC0141F,Nome não encontrado
Ácidos graxos saturados,g,"0,52","0,63",BRC0141F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,55","0,66",BRC0141F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,15","0,18",BRC0141F,Nome não encontrado
Ácidos graxos trans,g,"0,07","0,08",BRC0141F,Nome não encontrado
Cálcio,mg,"4,22","5,06",BRC0141F,Nome não encontrado
Ferro,mg,"1,91","2,29",BRC0141F,Nome não encontrado
Sódio,mg,"53,2","63,9",BRC0141F,Nome não encontrado
Magnésio,mg,"19,6","23,6",BRC0141F,Nome não encontrado
Fósforo,mg,152,182,BRC0141F,Nome não encontrado
Potássio,mg,212,254,BRC0141F,Nome não encontrado
Manganês,mg,,,BRC0141F,Nome não encontrado
Zinco,mg,"3,25","3,90",BRC0141F,Nome não encontrado
Cobre,mg,,,BRC0141F,Nome não encontrado
Selênio,mcg,,,BRC0141F,Nome não encontrado
Vitamina A (RE),mcg,"0,00","0,00",BRC0141F,Nome não encontrado
Vitamina A (RAE),mcg,"2,89","3,47",BRC0141F,Nome não encontrado
Vitamina D,mcg,,,BRC0141F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,13","0,15",BRC0141F,Nome não encontrado
Tiamina,mg,"0,10","0,12",BRC0141F,Nome não encontrado
Riboflavina,mg,"0,34","0,40",BRC0141F,Nome não encontrado
Niacina,mg,"5,18","6,21",BRC0141F,Nome não encontrado
Vitamina B6,mg,"0,37","0,44",BRC0141F,Nome não encontrado
Vitamina B12,mcg,"1,48","1,77",BRC0141F,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0141F,Nome não encontrado
Equivalente de folato,mcg,"0,00","0,00",BRC0141F,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0141F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0141F,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0141F,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0141F,Nome não encontrado
Proteína animal,g,"20,5","24,6",BRC0141F,Nome não encontrado
