componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (110 g),codigo_alimento,nome_alimento
Energia,kJ,771,848,BRC0044F,Nome não encontrado
Energia,kcal,184,201,BRC0044F,Nome não encontrado
Umidade,g,"62,4","68,6",BRC0044F,Nome não encontrado
Carboidrato total,g,"0,00","0,00",BRC0044F,Nome não encontrado
Carboidrato disponível,g,"0,00","0,00",BRC0044F,Nome não encontrado
Proteína,g,"29,5","32,4",BRC0044F,Nome não encontrado
Lipídios,g,"7,30","8,03",BRC0044F,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0044F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0044F,Nome não encontrado
Cinzas,g,"0,85","0,93",BRC0044F,Nome não encontrado
Colesterol,mg,"55,6","61,2",BRC0044F,Nome não encontrado
Ácidos graxos saturados,g,"3,40","3,74",BRC0044F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"3,00","3,30",BRC0044F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,20","0,22",BRC0044F,Nome não encontrado
Ácidos graxos trans,g,"0,16","0,18",BRC0044F,Nome não encontrado
Cálcio,mg,"5,64","6,21",BRC0044F,Nome não encontrado
Ferro,mg,"2,17","2,39",BRC0044F,Nome não encontrado
Sódio,mg,"57,6","63,4",BRC0044F,Nome não encontrado
Magnésio,mg,"17,7","19,4",BRC0044F,Nome não encontrado
Fósforo,mg,197,217,BRC0044F,Nome não encontrado
Potássio,mg,249,274,BRC0044F,Nome não encontrado
Manganês,mg,traços,traços,BRC0044F,Nome não encontrado
Zinco,mg,"6,82","7,50",BRC0044F,Nome não encontrado
Cobre,mg,"0,10","0,11",BRC0044F,Nome não encontrado
Selênio,mcg,,,BRC0044F,Nome não encontrado
Vitamina A (RE),mcg,traços,traços,BRC0044F,Nome não encontrado
Vitamina A (RAE),mcg,traços,traços,BRC0044F,Nome não encontrado
Vitamina D,mcg,,,BRC0044F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,16","0,18",BRC0044F,Nome não encontrado
Tiamina,mg,"0,03","0,04",BRC0044F,Nome não encontrado
Riboflavina,mg,"0,04","0,05",BRC0044F,Nome não encontrado
Niacina,mg,"2,16","2,38",BRC0044F,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0044F,Nome não encontrado
Vitamina B12,mcg,"5,17","5,68",BRC0044F,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0044F,Nome não encontrado
Equivalente de folato,mcg,"8,74","9,61",BRC0044F,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0044F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0044F,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0044F,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0044F,Nome não encontrado
Proteína animal,g,"29,5","32,5",BRC0044F,Nome não encontrado
