componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,1816,BRC0455A,Nome não encontrado
Energia,kcal,434,BRC0455A,Nome não encontrado
Umidade,g,"2,81",BRC0455A,Nome não encontrado
Carboidrato total,g,"70,0",BRC0455A,Nome não encontrado
Carboidrato disponível,g,"55,7",BRC0455A,Nome não encontrado
Proteína,g,"9,88",BRC0455A,Nome não encontrado
Lipídios,g,"15,9",BRC0455A,Nome não encontrado
Fibra alimentar,g,"14,3",BRC0455A,Nome não encontrado
Álcool,g,"0,00",BRC0455A,Nome não encontrado
Cinzas,g,"1,46",BRC0455A,Nome não encontrado
Colesterol,mg,"0,00",BRC0455A,Nome não encontrado
Ácidos graxos saturados,g,"2,35",BRC0455A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"3,68",BRC0455A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"9,15",BRC0455A,Nome não encontrado
Ácidos graxos trans,g,,BRC0455A,Nome não encontrado
Cálcio,mg,"2,93",BRC0455A,Nome não encontrado
Ferro,mg,"1,15",BRC0455A,Nome não encontrado
Sódio,mg,192,BRC0455A,Nome não encontrado
Magnésio,mg,"90,3",BRC0455A,Nome não encontrado
Fósforo,mg,224,BRC0455A,Nome não encontrado
Potássio,mg,254,BRC0455A,Nome não encontrado
Manganês,mg,"0,65",BRC0455A,Nome não encontrado
Zinco,mg,"2,04",BRC0455A,Nome não encontrado
Cobre,mg,"0,46",BRC0455A,Nome não encontrado
Selênio,mcg,"7,27",BRC0455A,Nome não encontrado
Vitamina A (RE),mcg,"1,13",BRC0455A,Nome não encontrado
Vitamina A (RAE),mcg,"0,57",BRC0455A,Nome não encontrado
Vitamina D,mcg,,BRC0455A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,,BRC0455A,Nome não encontrado
Tiamina,mg,"0,03",BRC0455A,Nome não encontrado
Riboflavina,mg,"0,03",BRC0455A,Nome não encontrado
Niacina,mg,traços,BRC0455A,Nome não encontrado
Vitamina B6,mg,traços,BRC0455A,Nome não encontrado
Vitamina B12,mcg,"0,00",BRC0455A,Nome não encontrado
Vitamina C,mg,traços,BRC0455A,Nome não encontrado
Equivalente de folato,mcg,"16,9",BRC0455A,Nome não encontrado
Sal de adição,g,"0,47",BRC0455A,Nome não encontrado
Açúcar de adição,g,"0,00",BRC0455A,Nome não encontrado
Gordura de adição,g,-,BRC0455A,Nome não encontrado
Proteína vegetal,g,-,BRC0455A,Nome não encontrado
Proteína animal,g,-,BRC0455A,Nome não encontrado
