componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (120 g),codigo_alimento,nome_alimento
Energia,kJ,247,296,BRC0225C,Nome não encontrado
Energia,kcal,58,70,BRC0225C,Nome não encontrado
Umidade,g,"84,4",101,BRC0225C,Nome não encontrado
Carboidrato total,g,"13,2","15,8",BRC0225C,Nome não encontrado
Carboidrato disponível,g,"11,4","13,7",BRC0225C,Nome não encontrado
Proteína,g,"1,40","1,68",BRC0225C,Nome não encontrado
Lipídios,g,"0,40","0,48",BRC0225C,Nome não encontrado
Fibra alimentar,g,"1,80","2,16",BRC0225C,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0225C,Nome não encontrado
Cinzas,g,"0,60","0,72",BRC0225C,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0225C,Nome não encontrado
Ácidos graxos saturados,g,,,BRC0225C,Nome não encontrado
Ácidos graxos monoinsaturados,g,,,BRC0225C,Nome não encontrado
Ácidos graxos poliinsaturados,g,,,BRC0225C,Nome não encontrado
Ácidos graxos trans,g,,,BRC0225C,Nome não encontrado
Cálcio,mg,"10,00","12,0",BRC0225C,Nome não encontrado
Ferro,mg,"1,30","1,56",BRC0225C,Nome não encontrado
Sódio,mg,,,BRC0225C,Nome não encontrado
Magnésio,mg,,,BRC0225C,Nome não encontrado
Fósforo,mg,"26,0","31,2",BRC0225C,Nome não encontrado
Potássio,mg,,,BRC0225C,Nome não encontrado
Manganês,mg,,,BRC0225C,Nome não encontrado
Zinco,mg,,,BRC0225C,Nome não encontrado
Cobre,mg,,,BRC0225C,Nome não encontrado
Selênio,mcg,,,BRC0225C,Nome não encontrado
Vitamina A (RE),mcg,"0,00","0,00",BRC0225C,Nome não encontrado
Vitamina A (RAE),mcg,"0,00","0,00",BRC0225C,Nome não encontrado
Vitamina D,mcg,,,BRC0225C,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,,,BRC0225C,Nome não encontrado
Tiamina,mg,"0,04","0,05",BRC0225C,Nome não encontrado
Riboflavina,mg,"0,04","0,05",BRC0225C,Nome não encontrado
Niacina,mg,"0,30","0,36",BRC0225C,Nome não encontrado
Vitamina B6,mg,,,BRC0225C,Nome não encontrado
Vitamina B12,mcg,,,BRC0225C,Nome não encontrado
Vitamina C,mg,"8,00","9,60",BRC0225C,Nome não encontrado
Equivalente de folato,mcg,,,BRC0225C,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0225C,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0225C,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0225C,Nome não encontrado
Proteína vegetal,g,"1,40","1,68",BRC0225C,Nome não encontrado
Proteína animal,g,"0,00","0,00",BRC0225C,Nome não encontrado
