componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (100 g),codigo_alimento,nome_alimento
Energia,kJ,615,614,BRC0056E,Nome não encontrado
Energia,kcal,146,145,BRC0056E,Nome não encontrado
Umidade,g,"66,4","66,4",BRC0056E,Nome não encontrado
Carboidrato total,g,"0,00","0,00",BRC0056E,Nome não encontrado
Carboidrato disponível,g,"0,00","0,00",BRC0056E,Nome não encontrado
Proteína,g,"28,4","28,4",BRC0056E,Nome não encontrado
Lipídios,g,"3,57","3,57",BRC0056E,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0056E,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0056E,Nome não encontrado
Cinzas,g,"1,66","1,66",BRC0056E,Nome não encontrado
Colesterol,mg,"80,8","80,8",BRC0056E,Nome não encontrado
Ácidos graxos saturados,g,"1,00","1,00",BRC0056E,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,10","1,10",BRC0056E,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,20","1,20",BRC0056E,Nome não encontrado
Ácidos graxos trans,g,"0,03","0,03",BRC0056E,Nome não encontrado
Cálcio,mg,"10,3","10,3",BRC0056E,Nome não encontrado
Ferro,mg,"0,32","0,32",BRC0056E,Nome não encontrado
Sódio,mg,114,114,BRC0056E,Nome não encontrado
Magnésio,mg,"21,1","21,1",BRC0056E,Nome não encontrado
Fósforo,mg,203,203,BRC0056E,Nome não encontrado
Potássio,mg,248,248,BRC0056E,Nome não encontrado
Manganês,mg,traços,traços,BRC0056E,Nome não encontrado
Zinco,mg,"0,61","0,61",BRC0056E,Nome não encontrado
Cobre,mg,"0,03","0,03",BRC0056E,Nome não encontrado
Selênio,mcg,,,BRC0056E,Nome não encontrado
Vitamina A (RE),mcg,"4,22","4,22",BRC0056E,Nome não encontrado
Vitamina A (RAE),mcg,"4,22","4,22",BRC0056E,Nome não encontrado
Vitamina D,mcg,,,BRC0056E,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,,,BRC0056E,Nome não encontrado
Tiamina,mg,"0,14","0,14",BRC0056E,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0056E,Nome não encontrado
Niacina,mg,"8,87","8,87",BRC0056E,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0056E,Nome não encontrado
Vitamina B12,mcg,"0,92","0,92",BRC0056E,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0056E,Nome não encontrado
Equivalente de folato,mcg,"16,4","16,4",BRC0056E,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0056E,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0056E,Nome não encontrado
Gordura de adição,g,,,BRC0056E,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0056E,Nome não encontrado
Proteína animal,g,"28,4","28,4",BRC0056E,Nome não encontrado
