componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,417,BRC1103B,Nome não encontrado
Energia,kcal,100,BRC1103B,Nome não encontrado
Umidade,g,"82,4",BRC1103B,Nome não encontrado
Carboidrato total,g,"6,21",BRC1103B,Nome não encontrado
Carboidrato disponível,g,"4,51",BRC1103B,Nome não encontrado
Proteína,g,"3,38",BRC1103B,Nome não encontrado
Lipídios,g,"7,27",BRC1103B,Nome não encontrado
Fibra alimentar,g,"1,70",BRC1103B,Nome não encontrado
Álcool,g,"0,00",BRC1103B,Nome não encontrado
Cinzas,g,"0,70",BRC1103B,Nome não encontrado
Colesterol,mg,"0,00",BRC1103B,Nome não encontrado
Ácidos graxos saturados,g,"1,24",BRC1103B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"3,68",BRC1103B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,81",BRC1103B,Nome não encontrado
Ácidos graxos trans,g,"0,02",BRC1103B,Nome não encontrado
Cálcio,mg,"23,1",BRC1103B,Nome não encontrado
Ferro,mg,"1,04",BRC1103B,Nome não encontrado
Sódio,mg,"45,4",BRC1103B,Nome não encontrado
Magnésio,mg,"43,6",BRC1103B,Nome não encontrado
Fósforo,mg,"86,0",BRC1103B,Nome não encontrado
Potássio,mg,208,BRC1103B,Nome não encontrado
Manganês,mg,"0,35",BRC1103B,Nome não encontrado
Zinco,mg,"0,79",BRC1103B,Nome não encontrado
Cobre,mg,"0,19",BRC1103B,Nome não encontrado
Selênio,mcg,"1,47",BRC1103B,Nome não encontrado
Vitamina A (RE),mcg,"61,1",BRC1103B,Nome não encontrado
Vitamina A (RAE),mcg,"35,6",BRC1103B,Nome não encontrado
Vitamina D,mcg,"0,00",BRC1103B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,43",BRC1103B,Nome não encontrado
Tiamina,mg,"0,07",BRC1103B,Nome não encontrado
Riboflavina,mg,"0,02",BRC1103B,Nome não encontrado
Niacina,mg,"0,14",BRC1103B,Nome não encontrado
Vitamina B6,mg,"0,11",BRC1103B,Nome não encontrado
Vitamina B12,mcg,"0,00",BRC1103B,Nome não encontrado
Vitamina C,mg,"5,97",BRC1103B,Nome não encontrado
Equivalente de folato,mcg,"27,0",BRC1103B,Nome não encontrado
Sal de adição,g,"0,00",BRC1103B,Nome não encontrado
Açúcar de adição,g,"0,00",BRC1103B,Nome não encontrado
Gordura de adição,g,-,BRC1103B,Nome não encontrado
Proteína vegetal,g,-,BRC1103B,Nome não encontrado
Proteína animal,g,-,BRC1103B,Nome não encontrado
