componente,unidade,Valor por 100g,Porção Média (110 g),codigo_alimento,nome_alimento
Energia,kJ,777,854,BRC0920F,Nome não encontrado
Energia,kcal,186,204,BRC0920F,Nome não encontrado
Umidade,g,"62,7","68,9",BRC0920F,Nome não encontrado
Carboidrato total,g,"0,54","0,59",BRC0920F,Nome não encontrado
Carboidrato disponível,g,"0,54","0,59",BRC0920F,Nome não encontrado
Proteína,g,"24,9","27,4",BRC0920F,Nome não encontrado
Lipídios,g,"9,31","10,2",BRC0920F,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0920F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0920F,Nome não encontrado
Cinzas,g,"2,57","2,83",BRC0920F,Nome não encontrado
Colesterol,mg,"96,4",106,BRC0920F,Nome não encontrado
Ácidos graxos saturados,g,"3,86","4,25",BRC0920F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,14","2,35",BRC0920F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,40","1,54",BRC0920F,Nome não encontrado
Ácidos graxos trans,g,"0,15","0,16",BRC0920F,Nome não encontrado
Cálcio,mg,"13,4","14,8",BRC0920F,Nome não encontrado
Ferro,mg,"0,56","0,61",BRC0920F,Nome não encontrado
Sódio,mg,776,854,BRC0920F,Nome não encontrado
Magnésio,mg,"11,0","12,1",BRC0920F,Nome não encontrado
Fósforo,mg,187,206,BRC0920F,Nome não encontrado
Potássio,mg,166,183,BRC0920F,Nome não encontrado
Manganês,mg,"0,02","0,02",BRC0920F,Nome não encontrado
Zinco,mg,"1,15","1,27",BRC0920F,Nome não encontrado
Cobre,mg,"0,03","0,03",BRC0920F,Nome não encontrado
Selênio,mcg,"0,05","0,05",BRC0920F,Nome não encontrado
Vitamina A (RE),mcg,"47,4","52,1",BRC0920F,Nome não encontrado
Vitamina A (RAE),mcg,"46,7","51,4",BRC0920F,Nome não encontrado
Vitamina D,mcg,"0,42","0,46",BRC0920F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,17","0,18",BRC0920F,Nome não encontrado
Tiamina,mg,"0,06","0,06",BRC0920F,Nome não encontrado
Riboflavina,mg,"0,00","0,00",BRC0920F,Nome não encontrado
Niacina,mg,"5,92","6,51",BRC0920F,Nome não encontrado
Vitamina B6,mg,"0,00","0,00",BRC0920F,Nome não encontrado
Vitamina B12,mcg,"0,94","1,03",BRC0920F,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0920F,Nome não encontrado
Equivalente de folato,mcg,"8,90","9,79",BRC0920F,Nome não encontrado
Sal de adição,g,"0,45","0,50",BRC0920F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0920F,Nome não encontrado
Gordura de adição,g,-,-,BRC0920F,Nome não encontrado
Proteína vegetal,g,-,-,BRC0920F,Nome não encontrado
Proteína animal,g,-,-,BRC0920F,Nome não encontrado
