componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (50 g),codigo_alimento,nome_alimento
Energia,kJ,2314,1156,BRC0705A,Nome não encontrado
Energia,kcal,556,277,BRC0705A,Nome não encontrado
Umidade,g,"7,40","3,70",BRC0705A,Nome não encontrado
Carboidrato total,g,"45,7","22,9",BRC0705A,Nome não encontrado
Carboidrato disponível,g,"44,2","22,1",BRC0705A,Nome não encontrado
Proteína,g,"7,40","3,70",BRC0705A,Nome não encontrado
Lipídios,g,"38,5","19,3",BRC0705A,Nome não encontrado
Fibra alimentar,g,"1,50","0,75",BRC0705A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0705A,Nome não encontrado
Cinzas,g,"1,00","0,50",BRC0705A,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0705A,Nome não encontrado
Ácidos graxos saturados,g,"5,50","2,75",BRC0705A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"8,83","4,41",BRC0705A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"22,2","11,1",BRC0705A,Nome não encontrado
Ácidos graxos trans,g,,traços,BRC0705A,Nome não encontrado
Cálcio,mg,"10,00","5,00",BRC0705A,Nome não encontrado
Ferro,mg,"2,60","1,30",BRC0705A,Nome não encontrado
Sódio,mg,253,126,BRC0705A,Nome não encontrado
Magnésio,mg,"16,0","8,00",BRC0705A,Nome não encontrado
Fósforo,mg,"60,0","30,0",BRC0705A,Nome não encontrado
Potássio,mg,"62,0","31,0",BRC0705A,Nome não encontrado
Manganês,mg,"0,50","0,25",BRC0705A,Nome não encontrado
Zinco,mg,"0,54","0,27",BRC0705A,Nome não encontrado
Cobre,mg,"0,12","0,06",BRC0705A,Nome não encontrado
Selênio,mcg,"24,5","12,3",BRC0705A,Nome não encontrado
Vitamina A (RE),mcg,"0,00","0,00",BRC0705A,Nome não encontrado
Vitamina A (RAE),mcg,"0,00","0,00",BRC0705A,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0705A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,55","0,28",BRC0705A,Nome não encontrado
Tiamina,mg,"0,32","0,16",BRC0705A,Nome não encontrado
Riboflavina,mg,"0,26","0,13",BRC0705A,Nome não encontrado
Niacina,mg,"3,80","1,90",BRC0705A,Nome não encontrado
Vitamina B6,mg,"0,02","0,01",BRC0705A,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0705A,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0705A,Nome não encontrado
Equivalente de folato,mcg,"87,0","43,5",BRC0705A,Nome não encontrado
Sal de adição,g,,traços,BRC0705A,Nome não encontrado
Açúcar de adição,g,,traços,BRC0705A,Nome não encontrado
Gordura de adição,g,,traços,BRC0705A,Nome não encontrado
Proteína vegetal,g,,traços,BRC0705A,Nome não encontrado
Proteína animal,g,,traços,BRC0705A,Nome não encontrado
