componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (110 g),codigo_alimento,nome_alimento
Energia,kJ,1556,1711,BRC0677F,Nome não encontrado
Energia,kcal,376,413,BRC0677F,Nome não encontrado
Umidade,g,"46,9","51,6",BRC0677F,Nome não encontrado
Carboidrato total,g,"0,00","0,00",BRC0677F,Nome não encontrado
Carboidrato disponível,g,"0,00","0,00",BRC0677F,Nome não encontrado
Proteína,g,"20,4","22,4",BRC0677F,Nome não encontrado
Lipídios,g,"32,7","36,0",BRC0677F,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0677F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0677F,Nome não encontrado
Cinzas,g,"1,11","1,22",BRC0677F,Nome não encontrado
Colesterol,mg,"91,2",100,BRC0677F,Nome não encontrado
Ácidos graxos saturados,g,"11,9","13,1",BRC0677F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"12,4","13,6",BRC0677F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"5,15","5,66",BRC0677F,Nome não encontrado
Ácidos graxos trans,g,"0,70","0,77",BRC0677F,Nome não encontrado
Cálcio,mg,"3,80","4,18",BRC0677F,Nome não encontrado
Ferro,mg,"1,47","1,62",BRC0677F,Nome não encontrado
Sódio,mg,230,253,BRC0677F,Nome não encontrado
Magnésio,mg,"12,7","14,0",BRC0677F,Nome não encontrado
Fósforo,mg,124,136,BRC0677F,Nome não encontrado
Potássio,mg,187,206,BRC0677F,Nome não encontrado
Manganês,mg,traços,traços,BRC0677F,Nome não encontrado
Zinco,mg,"3,57","3,92",BRC0677F,Nome não encontrado
Cobre,mg,"0,07","0,08",BRC0677F,Nome não encontrado
Selênio,mcg,"3,54","3,89",BRC0677F,Nome não encontrado
Vitamina A (RE),mcg,traços,traços,BRC0677F,Nome não encontrado
Vitamina A (RAE),mcg,traços,traços,BRC0677F,Nome não encontrado
Vitamina D,mcg,"0,24","0,27",BRC0677F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,90","2,09",BRC0677F,Nome não encontrado
Tiamina,mg,traços,traços,BRC0677F,Nome não encontrado
Riboflavina,mg,"0,28","0,30",BRC0677F,Nome não encontrado
Niacina,mg,"4,16","4,57",BRC0677F,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0677F,Nome não encontrado
Vitamina B12,mcg,"2,56","2,82",BRC0677F,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0677F,Nome não encontrado
Equivalente de folato,mcg,"8,43","9,27",BRC0677F,Nome não encontrado
Sal de adição,g,"0,45","0,50",BRC0677F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0677F,Nome não encontrado
Gordura de adição,g,-,-,BRC0677F,Nome não encontrado
Proteína vegetal,g,-,-,BRC0677F,Nome não encontrado
Proteína animal,g,-,-,BRC0677F,Nome não encontrado
