componente,unidade,Valor por 100g,Porção Média (40 g),codigo_alimento,nome_alimento
Energia,kJ,228,91,BRC0665B,Nome não encontrado
Energia,kcal,55,21,BRC0665B,Nome não encontrado
Umidade,g,"89,4","35,8",BRC0665B,Nome não encontrado
Carboidrato total,g,"4,81","1,92",BRC0665B,Nome não encontrado
Carboidrato disponível,g,"3,66","1,47",BRC0665B,Nome não encontrado
Proteína,g,"1,46","0,58",BRC0665B,Nome não encontrado
Lipídios,g,"3,56","1,42",BRC0665B,Nome não encontrado
Fibra alimentar,g,"1,14","0,46",BRC0665B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0665B,Nome não encontrado
Cinzas,g,"0,80","0,32",BRC0665B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0665B,Nome não encontrado
Ácidos graxos saturados,g,"0,53","0,21",BRC0665B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,53","1,01",BRC0665B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,43","0,17",BRC0665B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0665B,Nome não encontrado
Cálcio,mg,"48,4","19,4",BRC0665B,Nome não encontrado
Ferro,mg,"0,41","0,16",BRC0665B,Nome não encontrado
Sódio,mg,"56,2","22,5",BRC0665B,Nome não encontrado
Magnésio,mg,"10,4","4,17",BRC0665B,Nome não encontrado
Fósforo,mg,"38,9","15,6",BRC0665B,Nome não encontrado
Potássio,mg,251,100,BRC0665B,Nome não encontrado
Manganês,mg,"0,18","0,07",BRC0665B,Nome não encontrado
Zinco,mg,"0,34","0,14",BRC0665B,Nome não encontrado
Cobre,mg,"0,10","0,04",BRC0665B,Nome não encontrado
Selênio,mcg,"0,79","0,31",BRC0665B,Nome não encontrado
Vitamina A (RE),mcg,333,133,BRC0665B,Nome não encontrado
Vitamina A (RAE),mcg,166,"66,7",BRC0665B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0665B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,55","0,62",BRC0665B,Nome não encontrado
Tiamina,mg,"0,05","0,02",BRC0665B,Nome não encontrado
Riboflavina,mg,"0,01","0,00",BRC0665B,Nome não encontrado
Niacina,mg,"0,03","0,01",BRC0665B,Nome não encontrado
Vitamina B6,mg,"0,17","0,07",BRC0665B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0665B,Nome não encontrado
Vitamina C,mg,"23,9","9,54",BRC0665B,Nome não encontrado
Equivalente de folato,mcg,"13,3","5,33",BRC0665B,Nome não encontrado
Sal de adição,g,"0,32","0,13",BRC0665B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0665B,Nome não encontrado
Gordura de adição,g,-,-,BRC0665B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0665B,Nome não encontrado
Proteína animal,g,-,-,BRC0665B,Nome não encontrado
