componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (100 g),codigo_alimento,nome_alimento
Energia,kJ,370,369,BRC0179E,Nome não encontrado
Energia,kcal,88,87,BRC0179E,Nome não encontrado
Umidade,g,"78,2","78,2",BRC0179E,Nome não encontrado
Carboidrato total,g,"2,05","2,05",BRC0179E,Nome não encontrado
Carboidrato disponível,g,"1,54","1,54",BRC0179E,Nome não encontrado
Proteína,g,"15,3","15,3",BRC0179E,Nome não encontrado
Lipídios,g,"2,15","2,15",BRC0179E,Nome não encontrado
Fibra alimentar,g,"0,51","0,51",BRC0179E,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0179E,Nome não encontrado
Cinzas,g,"2,33","2,33",BRC0179E,Nome não encontrado
Colesterol,mg,"80,6","80,6",BRC0179E,Nome não encontrado
Ácidos graxos saturados,g,"0,45","0,45",BRC0179E,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,43","0,43",BRC0179E,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,01","1,01",BRC0179E,Nome não encontrado
Ácidos graxos trans,g,,,BRC0179E,Nome não encontrado
Cálcio,mg,321,321,BRC0179E,Nome não encontrado
Ferro,mg,"0,62","0,62",BRC0179E,Nome não encontrado
Sódio,mg,214,214,BRC0179E,Nome não encontrado
Magnésio,mg,"35,8","35,8",BRC0179E,Nome não encontrado
Fósforo,mg,322,322,BRC0179E,Nome não encontrado
Potássio,mg,354,354,BRC0179E,Nome não encontrado
Manganês,mg,"0,08","0,08",BRC0179E,Nome não encontrado
Zinco,mg,"0,58","0,58",BRC0179E,Nome não encontrado
Cobre,mg,"0,12","0,12",BRC0179E,Nome não encontrado
Selênio,mcg,"30,5","30,5",BRC0179E,Nome não encontrado
Vitamina A (RE),mcg,"27,3","27,3",BRC0179E,Nome não encontrado
Vitamina A (RAE),mcg,"13,7","13,7",BRC0179E,Nome não encontrado
Vitamina D,mcg,"1,06","1,06",BRC0179E,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,49","0,49",BRC0179E,Nome não encontrado
Tiamina,mg,"0,09","0,09",BRC0179E,Nome não encontrado
Riboflavina,mg,"0,01","0,01",BRC0179E,Nome não encontrado
Niacina,mg,"6,04","6,04",BRC0179E,Nome não encontrado
Vitamina B6,mg,"0,01","0,01",BRC0179E,Nome não encontrado
Vitamina B12,mcg,"1,96","1,96",BRC0179E,Nome não encontrado
Vitamina C,mg,"4,07","4,07",BRC0179E,Nome não encontrado
Equivalente de folato,mcg,"13,8","13,8",BRC0179E,Nome não encontrado
Sal de adição,g,"0,45","0,45",BRC0179E,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0179E,Nome não encontrado
Gordura de adição,g,-,-,BRC0179E,Nome não encontrado
Proteína vegetal,g,-,-,BRC0179E,Nome não encontrado
Proteína animal,g,-,-,BRC0179E,Nome não encontrado
