componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (55 g),codigo_alimento,nome_alimento
Energia,kJ,180,99,BRC0056C,Nome não encontrado
Energia,kcal,43,23,BRC0056C,Nome não encontrado
Umidade,g,"88,2","48,5",BRC0056C,Nome não encontrado
Carboidrato total,g,"10,2","5,64",BRC0056C,Nome não encontrado
Carboidrato disponível,g,"8,45","4,65",BRC0056C,Nome não encontrado
Proteína,g,"0,97","0,53",BRC0056C,Nome não encontrado
Lipídios,g,"0,16","0,09",BRC0056C,Nome não encontrado
Fibra alimentar,g,"1,79","0,99",BRC0056C,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0056C,Nome não encontrado
Cinzas,g,"0,44","0,24",BRC0056C,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0056C,Nome não encontrado
Ácidos graxos saturados,g,"0,03","0,02",BRC0056C,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,03","0,02",BRC0056C,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,08","0,04",BRC0056C,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0056C,Nome não encontrado
Cálcio,mg,"27,4","15,1",BRC0056C,Nome não encontrado
Ferro,mg,"0,20","0,11",BRC0056C,Nome não encontrado
Sódio,mg,traços,traços,BRC0056C,Nome não encontrado
Magnésio,mg,"11,3","6,22",BRC0056C,Nome não encontrado
Fósforo,mg,"14,6","8,01",BRC0056C,Nome não encontrado
Potássio,mg,174,"95,9",BRC0056C,Nome não encontrado
Manganês,mg,"0,06","0,03",BRC0056C,Nome não encontrado
Zinco,mg,"0,09","0,05",BRC0056C,Nome não encontrado
Cobre,mg,"0,13","0,07",BRC0056C,Nome não encontrado
Selênio,mcg,"0,11","0,06",BRC0056C,Nome não encontrado
Vitamina A (RE),mcg,"7,40","4,07",BRC0056C,Nome não encontrado
Vitamina A (RAE),mcg,"3,70","2,03",BRC0056C,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0056C,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,06","0,03",BRC0056C,Nome não encontrado
Tiamina,mg,"0,05","0,03",BRC0056C,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0056C,Nome não encontrado
Niacina,mg,traços,traços,BRC0056C,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0056C,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0056C,Nome não encontrado
Vitamina C,mg,"0,79","0,43",BRC0056C,Nome não encontrado
Equivalente de folato,mcg,"3,39","1,87",BRC0056C,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0056C,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0056C,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0056C,Nome não encontrado
Proteína vegetal,g,"0,97","0,53",BRC0056C,Nome não encontrado
Proteína animal,g,"0,00","0,00",BRC0056C,Nome não encontrado
