componente,unidade,Valor por 100g,Porção Média (90 g),codigo_alimento,nome_alimento
Energia,kJ,288,258,BRC0364B,Nome não encontrado
Energia,kcal,69,62,BRC0364B,Nome não encontrado
Umidade,g,"87,1","78,4",BRC0364B,Nome não encontrado
Carboidrato total,g,"6,88","6,19",BRC0364B,Nome não encontrado
Carboidrato disponível,g,"5,28","4,75",BRC0364B,Nome não encontrado
Proteína,g,"0,75","0,68",BRC0364B,Nome não encontrado
Lipídios,g,"4,66","4,19",BRC0364B,Nome não encontrado
Fibra alimentar,g,"1,60","1,44",BRC0364B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0364B,Nome não encontrado
Cinzas,g,"0,64","0,57",BRC0364B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0364B,Nome não encontrado
Ácidos graxos saturados,g,"0,69","0,62",BRC0364B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"3,32","2,99",BRC0364B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,56","0,51",BRC0364B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0364B,Nome não encontrado
Cálcio,mg,"9,23","8,30",BRC0364B,Nome não encontrado
Ferro,mg,"0,17","0,15",BRC0364B,Nome não encontrado
Sódio,mg,129,116,BRC0364B,Nome não encontrado
Magnésio,mg,"7,17","6,45",BRC0364B,Nome não encontrado
Fósforo,mg,"17,9","16,1",BRC0364B,Nome não encontrado
Potássio,mg,166,149,BRC0364B,Nome não encontrado
Manganês,mg,"0,05","0,05",BRC0364B,Nome não encontrado
Zinco,mg,"0,14","0,13",BRC0364B,Nome não encontrado
Cobre,mg,"0,02","0,02",BRC0364B,Nome não encontrado
Selênio,mcg,"0,24","0,22",BRC0364B,Nome não encontrado
Vitamina A (RE),mcg,209,188,BRC0364B,Nome não encontrado
Vitamina A (RAE),mcg,104,"94,3",BRC0364B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0364B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,20","1,08",BRC0364B,Nome não encontrado
Tiamina,mg,"0,04","0,04",BRC0364B,Nome não encontrado
Riboflavina,mg,"0,00","0,00",BRC0364B,Nome não encontrado
Niacina,mg,"0,55","0,50",BRC0364B,Nome não encontrado
Vitamina B6,mg,"0,04","0,04",BRC0364B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0364B,Nome não encontrado
Vitamina C,mg,"3,16","2,84",BRC0364B,Nome não encontrado
Equivalente de folato,mcg,"9,39","8,45",BRC0364B,Nome não encontrado
Sal de adição,g,"0,32","0,29",BRC0364B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0364B,Nome não encontrado
Gordura de adição,g,-,-,BRC0364B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0364B,Nome não encontrado
Proteína animal,g,-,-,BRC0364B,Nome não encontrado
