componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (50 g),codigo_alimento,nome_alimento
Energia,kJ,1270,635,BRC0467A,Nome não encontrado
Energia,kcal,302,150,BRC0467A,Nome não encontrado
Umidade,g,"35,1","17,5",BRC0467A,Nome não encontrado
Carboidrato total,g,"48,8","24,4",BRC0467A,Nome não encontrado
Carboidrato disponível,g,"47,6","23,8",BRC0467A,Nome não encontrado
Proteína,g,"5,59","2,79",BRC0467A,Nome não encontrado
Lipídios,g,"9,63","4,82",BRC0467A,Nome não encontrado
Fibra alimentar,g,"1,28","0,64",BRC0467A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0467A,Nome não encontrado
Cinzas,g,"0,87","0,43",BRC0467A,Nome não encontrado
Colesterol,mg,"75,1","37,5",BRC0467A,Nome não encontrado
Ácidos graxos saturados,g,"5,23","2,61",BRC0467A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,62","1,31",BRC0467A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,47","0,23",BRC0467A,Nome não encontrado
Ácidos graxos trans,g,"0,25","0,12",BRC0467A,Nome não encontrado
Cálcio,mg,"45,1","22,5",BRC0467A,Nome não encontrado
Ferro,mg,"1,81","0,91",BRC0467A,Nome não encontrado
Sódio,mg,"46,2","23,1",BRC0467A,Nome não encontrado
Magnésio,mg,"22,0","11,0",BRC0467A,Nome não encontrado
Fósforo,mg,"84,2","42,1",BRC0467A,Nome não encontrado
Potássio,mg,209,104,BRC0467A,Nome não encontrado
Manganês,mg,"0,25","0,13",BRC0467A,Nome não encontrado
Zinco,mg,"0,57","0,29",BRC0467A,Nome não encontrado
Cobre,mg,"0,07","0,04",BRC0467A,Nome não encontrado
Selênio,mcg,"5,37","2,69",BRC0467A,Nome não encontrado
Vitamina A (RE),mcg,109,"54,8",BRC0467A,Nome não encontrado
Vitamina A (RAE),mcg,108,"54,1",BRC0467A,Nome não encontrado
Vitamina D,mcg,"0,29","0,14",BRC0467A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,37","0,18",BRC0467A,Nome não encontrado
Tiamina,mg,"0,07","0,04",BRC0467A,Nome não encontrado
Riboflavina,mg,"0,14","0,07",BRC0467A,Nome não encontrado
Niacina,mg,"0,73","0,36",BRC0467A,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0467A,Nome não encontrado
Vitamina B12,mcg,"0,22","0,11",BRC0467A,Nome não encontrado
Vitamina C,mg,"5,87","2,94",BRC0467A,Nome não encontrado
Equivalente de folato,mcg,"53,8","26,9",BRC0467A,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0467A,Nome não encontrado
Açúcar de adição,g,"20,0","10,00",BRC0467A,Nome não encontrado
Gordura de adição,g,-,-,BRC0467A,Nome não encontrado
Proteína vegetal,g,-,-,BRC0467A,Nome não encontrado
Proteína animal,g,-,-,BRC0467A,Nome não encontrado
