componente,unidade,Valor por 100g,Porção Média (40 g),codigo_alimento,nome_alimento
Energia,kJ,171,68,BRC0576B,Nome não encontrado
Energia,kcal,47,18,BRC0576B,Nome não encontrado
Umidade,g,"90,8","36,3",BRC0576B,Nome não encontrado
Carboidrato total,g,"2,94","1,17",BRC0576B,Nome não encontrado
Carboidrato disponível,g,"1,17","0,47",BRC0576B,Nome não encontrado
Proteína,g,"1,51","0,61",BRC0576B,Nome não encontrado
Lipídios,g,"3,64","1,45",BRC0576B,Nome não encontrado
Fibra alimentar,g,"1,77","0,71",BRC0576B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0576B,Nome não encontrado
Cinzas,g,"1,10","0,44",BRC0576B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0576B,Nome não encontrado
Ácidos graxos saturados,g,"0,56","0,23",BRC0576B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,45","0,98",BRC0576B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,50","0,20",BRC0576B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0576B,Nome não encontrado
Cálcio,mg,"8,20","3,28",BRC0576B,Nome não encontrado
Ferro,mg,"0,83","0,33",BRC0576B,Nome não encontrado
Sódio,mg,"71,5","28,6",BRC0576B,Nome não encontrado
Magnésio,mg,"13,0","5,20",BRC0576B,Nome não encontrado
Fósforo,mg,"25,0","9,99",BRC0576B,Nome não encontrado
Potássio,mg,286,114,BRC0576B,Nome não encontrado
Manganês,mg,"0,43","0,17",BRC0576B,Nome não encontrado
Zinco,mg,"0,73","0,29",BRC0576B,Nome não encontrado
Cobre,mg,"0,09","0,04",BRC0576B,Nome não encontrado
Selênio,mcg,"0,19","0,08",BRC0576B,Nome não encontrado
Vitamina A (RE),mcg,382,153,BRC0576B,Nome não encontrado
Vitamina A (RAE),mcg,191,"76,6",BRC0576B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0576B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,23","0,49",BRC0576B,Nome não encontrado
Tiamina,mg,"0,07","0,03",BRC0576B,Nome não encontrado
Riboflavina,mg,"0,07","0,03",BRC0576B,Nome não encontrado
Niacina,mg,"0,35","0,14",BRC0576B,Nome não encontrado
Vitamina B6,mg,"0,04","0,02",BRC0576B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0576B,Nome não encontrado
Vitamina C,mg,"7,51","3,01",BRC0576B,Nome não encontrado
Equivalente de folato,mcg,120,"48,2",BRC0576B,Nome não encontrado
Sal de adição,g,"0,32","0,13",BRC0576B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0576B,Nome não encontrado
Gordura de adição,g,-,-,BRC0576B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0576B,Nome não encontrado
Proteína animal,g,-,-,BRC0576B,Nome não encontrado
