componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (90 g),codigo_alimento,nome_alimento
Energia,kJ,423,381,BRC0846B,Nome não encontrado
Energia,kcal,102,91,BRC0846B,Nome não encontrado
Umidade,g,"81,1","73,0",BRC0846B,Nome não encontrado
Carboidrato total,g,"7,29","6,56",BRC0846B,Nome não encontrado
Carboidrato disponível,g,"6,48","5,83",BRC0846B,Nome não encontrado
Proteína,g,"4,33","3,90",BRC0846B,Nome não encontrado
Lipídios,g,"6,30","5,67",BRC0846B,Nome não encontrado
Fibra alimentar,g,"0,89","0,80",BRC0846B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0846B,Nome não encontrado
Cinzas,g,"0,94","0,85",BRC0846B,Nome não encontrado
Colesterol,mg,"12,3","11,1",BRC0846B,Nome não encontrado
Ácidos graxos saturados,g,"2,54","2,28",BRC0846B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,85","1,66",BRC0846B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,14","1,03",BRC0846B,Nome não encontrado
Ácidos graxos trans,g,"0,12","0,11",BRC0846B,Nome não encontrado
Cálcio,mg,"71,1","64,0",BRC0846B,Nome não encontrado
Ferro,mg,"0,91","0,82",BRC0846B,Nome não encontrado
Sódio,mg,263,236,BRC0846B,Nome não encontrado
Magnésio,mg,"12,3","11,1",BRC0846B,Nome não encontrado
Fósforo,mg,"78,2","70,4",BRC0846B,Nome não encontrado
Potássio,mg,205,185,BRC0846B,Nome não encontrado
Manganês,mg,"0,17","0,15",BRC0846B,Nome não encontrado
Zinco,mg,"0,41","0,37",BRC0846B,Nome não encontrado
Cobre,mg,"0,08","0,07",BRC0846B,Nome não encontrado
Selênio,mcg,"1,72","1,55",BRC0846B,Nome não encontrado
Vitamina A (RE),mcg,"4,47","4,03",BRC0846B,Nome não encontrado
Vitamina A (RAE),mcg,"25,8","23,2",BRC0846B,Nome não encontrado
Vitamina D,mcg,"0,10","0,09",BRC0846B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,61","0,55",BRC0846B,Nome não encontrado
Tiamina,mg,"0,04","0,04",BRC0846B,Nome não encontrado
Riboflavina,mg,"0,05","0,04",BRC0846B,Nome não encontrado
Niacina,mg,"0,53","0,48",BRC0846B,Nome não encontrado
Vitamina B6,mg,"0,08","0,07",BRC0846B,Nome não encontrado
Vitamina B12,mcg,"0,13","0,12",BRC0846B,Nome não encontrado
Vitamina C,mg,"16,6","14,9",BRC0846B,Nome não encontrado
Equivalente de folato,mcg,"18,7","16,8",BRC0846B,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0846B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0846B,Nome não encontrado
Gordura de adição,g,-,-,BRC0846B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0846B,Nome não encontrado
Proteína animal,g,-,-,BRC0846B,Nome não encontrado
