componente,unidade,Valor por 100g,Porção Média (90 g),codigo_alimento,nome_alimento
Energia,kJ,196,176,BRC0508B,Nome não encontrado
Energia,kcal,47,42,BRC0508B,Nome não encontrado
Umidade,g,"91,0","81,9",BRC0508B,Nome não encontrado
Carboidrato total,g,"4,34","3,91",BRC0508B,Nome não encontrado
Carboidrato disponível,g,"2,29","2,06",BRC0508B,Nome não encontrado
Proteína,g,"0,62","0,56",BRC0508B,Nome não encontrado
Lipídios,g,"3,51","3,16",BRC0508B,Nome não encontrado
Fibra alimentar,g,"2,06","1,85",BRC0508B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0508B,Nome não encontrado
Cinzas,g,"0,56","0,50",BRC0508B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0508B,Nome não encontrado
Ácidos graxos saturados,g,"0,49","0,44",BRC0508B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,42","2,18",BRC0508B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,46","0,41",BRC0508B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0508B,Nome não encontrado
Cálcio,mg,"23,1","20,8",BRC0508B,Nome não encontrado
Ferro,mg,"0,32","0,29",BRC0508B,Nome não encontrado
Sódio,mg,"57,9","52,1",BRC0508B,Nome não encontrado
Magnésio,mg,"9,40","8,46",BRC0508B,Nome não encontrado
Fósforo,mg,"18,1","16,3",BRC0508B,Nome não encontrado
Potássio,mg,242,218,BRC0508B,Nome não encontrado
Manganês,mg,"0,12","0,11",BRC0508B,Nome não encontrado
Zinco,mg,"0,23","0,20",BRC0508B,Nome não encontrado
Cobre,mg,"0,02","0,02",BRC0508B,Nome não encontrado
Selênio,mcg,"0,30","0,27",BRC0508B,Nome não encontrado
Vitamina A (RE),mcg,635,571,BRC0508B,Nome não encontrado
Vitamina A (RAE),mcg,317,285,BRC0508B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0508B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,63","1,47",BRC0508B,Nome não encontrado
Tiamina,mg,"0,05","0,04",BRC0508B,Nome não encontrado
Riboflavina,mg,"0,01","0,01",BRC0508B,Nome não encontrado
Niacina,mg,"1,60","1,44",BRC0508B,Nome não encontrado
Vitamina B6,mg,"0,06","0,05",BRC0508B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0508B,Nome não encontrado
Vitamina C,mg,"2,26","2,04",BRC0508B,Nome não encontrado
Equivalente de folato,mcg,"13,1","11,8",BRC0508B,Nome não encontrado
Sal de adição,g,"0,32","0,29",BRC0508B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0508B,Nome não encontrado
Gordura de adição,g,-,-,BRC0508B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0508B,Nome não encontrado
Proteína animal,g,-,-,BRC0508B,Nome não encontrado
