componente,unidade,Valor por 100g,Porção Média (90 g),codigo_alimento,nome_alimento
Energia,kJ,255,229,BRC0496B,Nome não encontrado
Energia,kcal,61,55,BRC0496B,Nome não encontrado
Umidade,g,"87,3","78,6",BRC0496B,Nome não encontrado
Carboidrato total,g,"7,04","6,34",BRC0496B,Nome não encontrado
Carboidrato disponível,g,"5,07","4,56",BRC0496B,Nome não encontrado
Proteína,g,"1,40","1,26",BRC0496B,Nome não encontrado
Lipídios,g,"3,49","3,14",BRC0496B,Nome não encontrado
Fibra alimentar,g,"1,97","1,77",BRC0496B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0496B,Nome não encontrado
Cinzas,g,"0,77","0,69",BRC0496B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0496B,Nome não encontrado
Ácidos graxos saturados,g,"0,53","0,47",BRC0496B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,48","2,24",BRC0496B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,41","0,37",BRC0496B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0496B,Nome não encontrado
Cálcio,mg,"21,9","19,7",BRC0496B,Nome não encontrado
Ferro,mg,"0,36","0,32",BRC0496B,Nome não encontrado
Sódio,mg,"67,0","60,3",BRC0496B,Nome não encontrado
Magnésio,mg,"13,4","12,1",BRC0496B,Nome não encontrado
Fósforo,mg,"30,0","27,0",BRC0496B,Nome não encontrado
Potássio,mg,220,198,BRC0496B,Nome não encontrado
Manganês,mg,"0,23","0,20",BRC0496B,Nome não encontrado
Zinco,mg,"0,31","0,28",BRC0496B,Nome não encontrado
Cobre,mg,"0,05","0,04",BRC0496B,Nome não encontrado
Selênio,mcg,"0,17","0,15",BRC0496B,Nome não encontrado
Vitamina A (RE),mcg,"43,5","39,2",BRC0496B,Nome não encontrado
Vitamina A (RAE),mcg,"21,8","19,6",BRC0496B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0496B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,66","0,60",BRC0496B,Nome não encontrado
Tiamina,mg,"0,08","0,07",BRC0496B,Nome não encontrado
Riboflavina,mg,"0,01","0,01",BRC0496B,Nome não encontrado
Niacina,mg,"0,03","0,03",BRC0496B,Nome não encontrado
Vitamina B6,mg,"0,06","0,06",BRC0496B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0496B,Nome não encontrado
Vitamina C,mg,"5,54","4,98",BRC0496B,Nome não encontrado
Equivalente de folato,mcg,"44,3","39,9",BRC0496B,Nome não encontrado
Sal de adição,g,"0,32","0,29",BRC0496B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0496B,Nome não encontrado
Gordura de adição,g,-,-,BRC0496B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0496B,Nome não encontrado
Proteína animal,g,-,-,BRC0496B,Nome não encontrado
