componente,unidade,Valor por 100g,Porção Média (100 g),codigo_alimento,nome_alimento
Energia,kJ,1345,1344,BRC0900F,Nome não encontrado
Energia,kcal,325,324,BRC0900F,Nome não encontrado
Umidade,g,"53,4","53,4",BRC0900F,Nome não encontrado
Carboidrato total,g,"3,33","3,33",BRC0900F,Nome não encontrado
Carboidrato disponível,g,"2,67","2,67",BRC0900F,Nome não encontrado
Proteína,g,"14,6","14,6",BRC0900F,Nome não encontrado
Lipídios,g,"25,2","25,2",BRC0900F,Nome não encontrado
Fibra alimentar,g,"0,67","0,67",BRC0900F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0900F,Nome não encontrado
Cinzas,g,"3,48","3,48",BRC0900F,Nome não encontrado
Colesterol,mg,"69,2","69,2",BRC0900F,Nome não encontrado
Ácidos graxos saturados,g,"6,02","6,02",BRC0900F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"7,71","7,71",BRC0900F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"5,21","5,21",BRC0900F,Nome não encontrado
Ácidos graxos trans,g,"0,06","0,06",BRC0900F,Nome não encontrado
Cálcio,mg,"7,53","7,53",BRC0900F,Nome não encontrado
Ferro,mg,"0,54","0,54",BRC0900F,Nome não encontrado
Sódio,mg,1362,1362,BRC0900F,Nome não encontrado
Magnésio,mg,"17,0","17,0",BRC0900F,Nome não encontrado
Fósforo,mg,181,181,BRC0900F,Nome não encontrado
Potássio,mg,325,325,BRC0900F,Nome não encontrado
Manganês,mg,"0,01","0,01",BRC0900F,Nome não encontrado
Zinco,mg,"1,64","1,64",BRC0900F,Nome não encontrado
Cobre,mg,"0,07","0,07",BRC0900F,Nome não encontrado
Selênio,mcg,"23,0","23,0",BRC0900F,Nome não encontrado
Vitamina A (RE),mcg,traços,traços,BRC0900F,Nome não encontrado
Vitamina A (RAE),mcg,traços,traços,BRC0900F,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0900F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,37","0,37",BRC0900F,Nome não encontrado
Tiamina,mg,"0,59","0,59",BRC0900F,Nome não encontrado
Riboflavina,mg,"0,07","0,07",BRC0900F,Nome não encontrado
Niacina,mg,"2,36","2,36",BRC0900F,Nome não encontrado
Vitamina B6,mg,"0,00","0,00",BRC0900F,Nome não encontrado
Vitamina B12,mcg,"0,59","0,59",BRC0900F,Nome não encontrado
Vitamina C,mg,"1,30","1,30",BRC0900F,Nome não encontrado
Equivalente de folato,mcg,"7,42","7,42",BRC0900F,Nome não encontrado
Sal de adição,g,,,BRC0900F,Nome não encontrado
Açúcar de adição,g,,,BRC0900F,Nome não encontrado
Gordura de adição,g,-,-,BRC0900F,Nome não encontrado
Proteína vegetal,g,-,-,BRC0900F,Nome não encontrado
Proteína animal,g,-,-,BRC0900F,Nome não encontrado
