componente,unidade,Valor por 100g,Porção Média (80 g),codigo_alimento,nome_alimento
Energia,kJ,759,607,BRC0579A,Nome não encontrado
Energia,kcal,181,145,BRC0579A,Nome não encontrado
Umidade,g,"62,1","49,6",BRC0579A,Nome não encontrado
Carboidrato total,g,"21,2","16,9",BRC0579A,Nome não encontrado
Carboidrato disponível,g,"19,8","15,9",BRC0579A,Nome não encontrado
Proteína,g,"5,75","4,60",BRC0579A,Nome não encontrado
Lipídios,g,"8,48","6,78",BRC0579A,Nome não encontrado
Fibra alimentar,g,"1,31","1,05",BRC0579A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0579A,Nome não encontrado
Cinzas,g,"2,57","2,05",BRC0579A,Nome não encontrado
Colesterol,mg,"65,0","52,0",BRC0579A,Nome não encontrado
Ácidos graxos saturados,g,"2,16","1,72",BRC0579A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,26","1,81",BRC0579A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"3,55","2,84",BRC0579A,Nome não encontrado
Ácidos graxos trans,g,"0,05","0,04",BRC0579A,Nome não encontrado
Cálcio,mg,148,118,BRC0579A,Nome não encontrado
Ferro,mg,"1,75","1,40",BRC0579A,Nome não encontrado
Sódio,mg,607,486,BRC0579A,Nome não encontrado
Magnésio,mg,"17,2","13,8",BRC0579A,Nome não encontrado
Fósforo,mg,229,183,BRC0579A,Nome não encontrado
Potássio,mg,369,295,BRC0579A,Nome não encontrado
Manganês,mg,"0,16","0,13",BRC0579A,Nome não encontrado
Zinco,mg,"0,65","0,52",BRC0579A,Nome não encontrado
Cobre,mg,"0,08","0,06",BRC0579A,Nome não encontrado
Selênio,mcg,"5,78","4,63",BRC0579A,Nome não encontrado
Vitamina A (RE),mcg,129,103,BRC0579A,Nome não encontrado
Vitamina A (RAE),mcg,"87,9","70,3",BRC0579A,Nome não encontrado
Vitamina D,mcg,"0,32","0,25",BRC0579A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,89","0,71",BRC0579A,Nome não encontrado
Tiamina,mg,"0,10","0,08",BRC0579A,Nome não encontrado
Riboflavina,mg,"0,20","0,16",BRC0579A,Nome não encontrado
Niacina,mg,"1,12","0,90",BRC0579A,Nome não encontrado
Vitamina B6,mg,"0,02","0,01",BRC0579A,Nome não encontrado
Vitamina B12,mcg,"0,26","0,21",BRC0579A,Nome não encontrado
Vitamina C,mg,"0,52","0,42",BRC0579A,Nome não encontrado
Equivalente de folato,mcg,"51,4","41,1",BRC0579A,Nome não encontrado
Sal de adição,g,"0,47","0,38",BRC0579A,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0579A,Nome não encontrado
Gordura de adição,g,-,-,BRC0579A,Nome não encontrado
Proteína vegetal,g,-,-,BRC0579A,Nome não encontrado
Proteína animal,g,-,-,BRC0579A,Nome não encontrado
