componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,1021,BRC0532E,Nome não encontrado
Energia,kcal,243,BRC0532E,Nome não encontrado
Umidade,g,"50,3",BRC0532E,Nome não encontrado
Carboidrato total,g,"15,3",BRC0532E,Nome não encontrado
Carboidrato disponível,g,"14,6",BRC0532E,Nome não encontrado
Proteína,g,"22,5",BRC0532E,Nome não encontrado
Lipídios,g,"10,4",BRC0532E,Nome não encontrado
Fibra alimentar,g,"0,71",BRC0532E,Nome não encontrado
Álcool,g,"0,00",BRC0532E,Nome não encontrado
Cinzas,g,"1,48",BRC0532E,Nome não encontrado
Colesterol,mg,"82,7",BRC0532E,Nome não encontrado
Ácidos graxos saturados,g,"2,14",BRC0532E,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,57",BRC0532E,Nome não encontrado
Ácidos graxos poliinsaturados,g,"5,10",BRC0532E,Nome não encontrado
Ácidos graxos trans,g,"0,06",BRC0532E,Nome não encontrado
Cálcio,mg,"28,3",BRC0532E,Nome não encontrado
Ferro,mg,"1,66",BRC0532E,Nome não encontrado
Sódio,mg,106,BRC0532E,Nome não encontrado
Magnésio,mg,"35,3",BRC0532E,Nome não encontrado
Fósforo,mg,213,BRC0532E,Nome não encontrado
Potássio,mg,337,BRC0532E,Nome não encontrado
Manganês,mg,"0,22",BRC0532E,Nome não encontrado
Zinco,mg,"1,20",BRC0532E,Nome não encontrado
Cobre,mg,"0,17",BRC0532E,Nome não encontrado
Selênio,mcg,"31,3",BRC0532E,Nome não encontrado
Vitamina A (RE),mcg,"15,8",BRC0532E,Nome não encontrado
Vitamina A (RAE),mcg,"15,7",BRC0532E,Nome não encontrado
Vitamina D,mcg,"1,45",BRC0532E,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,20",BRC0532E,Nome não encontrado
Tiamina,mg,"0,06",BRC0532E,Nome não encontrado
Riboflavina,mg,"0,11",BRC0532E,Nome não encontrado
Niacina,mg,"1,17",BRC0532E,Nome não encontrado
Vitamina B6,mg,"0,01",BRC0532E,Nome não encontrado
Vitamina B12,mcg,"3,71",BRC0532E,Nome não encontrado
Vitamina C,mg,"0,66",BRC0532E,Nome não encontrado
Equivalente de folato,mcg,"45,0",BRC0532E,Nome não encontrado
Sal de adição,g,,BRC0532E,Nome não encontrado
Açúcar de adição,g,,BRC0532E,Nome não encontrado
Gordura de adição,g,-,BRC0532E,Nome não encontrado
Proteína vegetal,g,-,BRC0532E,Nome não encontrado
Proteína animal,g,-,BRC0532E,Nome não encontrado
