componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,578,BRC0297C,Nome não encontrado
Energia,kcal,136,BRC0297C,Nome não encontrado
Umidade,g,"64,9",BRC0297C,Nome não encontrado
Carboidrato total,g,"31,3",BRC0297C,Nome não encontrado
Carboidrato disponível,g,"31,3",BRC0297C,Nome não encontrado
Proteína,g,"2,23",BRC0297C,Nome não encontrado
Lipídios,g,"0,19",BRC0297C,Nome não encontrado
Fibra alimentar,g,"0,00",BRC0297C,Nome não encontrado
Álcool,g,"0,00",BRC0297C,Nome não encontrado
Cinzas,g,"1,32",BRC0297C,Nome não encontrado
Colesterol,mg,"0,00",BRC0297C,Nome não encontrado
Ácidos graxos saturados,g,"0,03",BRC0297C,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,02",BRC0297C,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,02",BRC0297C,Nome não encontrado
Ácidos graxos trans,g,"0,00",BRC0297C,Nome não encontrado
Cálcio,mg,"23,4",BRC0297C,Nome não encontrado
Ferro,mg,"0,47",BRC0297C,Nome não encontrado
Sódio,mg,"14,2",BRC0297C,Nome não encontrado
Magnésio,mg,"26,9",BRC0297C,Nome não encontrado
Fósforo,mg,"38,8",BRC0297C,Nome não encontrado
Potássio,mg,385,BRC0297C,Nome não encontrado
Manganês,mg,"0,53",BRC0297C,Nome não encontrado
Zinco,mg,"0,46",BRC0297C,Nome não encontrado
Cobre,mg,"0,18",BRC0297C,Nome não encontrado
Selênio,mcg,"0,77",BRC0297C,Nome não encontrado
Vitamina A (RE),mcg,195,BRC0297C,Nome não encontrado
Vitamina A (RAE),mcg,"97,0",BRC0297C,Nome não encontrado
Vitamina D,mcg,,BRC0297C,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,,BRC0297C,Nome não encontrado
Tiamina,mg,"0,23",BRC0297C,Nome não encontrado
Riboflavina,mg,"0,13",BRC0297C,Nome não encontrado
Niacina,mg,traços,BRC0297C,Nome não encontrado
Vitamina B6,mg,"0,10",BRC0297C,Nome não encontrado
Vitamina B12,mcg,"0,00",BRC0297C,Nome não encontrado
Vitamina C,mg,"18,4",BRC0297C,Nome não encontrado
Equivalente de folato,mcg,"21,9",BRC0297C,Nome não encontrado
Sal de adição,g,"0,00",BRC0297C,Nome não encontrado
Açúcar de adição,g,"0,00",BRC0297C,Nome não encontrado
Gordura de adição,g,"0,00",BRC0297C,Nome não encontrado
Proteína vegetal,g,"2,23",BRC0297C,Nome não encontrado
Proteína animal,g,"0,00",BRC0297C,Nome não encontrado
