componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (60 g),codigo_alimento,nome_alimento
Energia,kJ,240,144,BRC0291C,Nome não encontrado
Energia,kcal,57,34,BRC0291C,Nome não encontrado
Umidade,g,"85,0","51,0",BRC0291C,Nome não encontrado
Carboidrato total,g,"13,5","8,10",BRC0291C,Nome não encontrado
Carboidrato disponível,g,"10,00","6,00",BRC0291C,Nome não encontrado
Proteína,g,"0,30","0,18",BRC0291C,Nome não encontrado
Lipídios,g,"1,00","0,60",BRC0291C,Nome não encontrado
Fibra alimentar,g,"3,50","2,10",BRC0291C,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0291C,Nome não encontrado
Cinzas,g,"0,20","0,12",BRC0291C,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0291C,Nome não encontrado
Ácidos graxos saturados,g,"0,28","0,17",BRC0291C,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,20","0,12",BRC0291C,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,17","0,10",BRC0291C,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0291C,Nome não encontrado
Cálcio,mg,"8,00","4,80",BRC0291C,Nome não encontrado
Ferro,mg,"0,12","0,07",BRC0291C,Nome não encontrado
Sódio,mg,"1,76","1,06",BRC0291C,Nome não encontrado
Magnésio,mg,"0,22","0,13",BRC0291C,Nome não encontrado
Fósforo,mg,-,-,BRC0291C,Nome não encontrado
Potássio,mg,"31,8","19,1",BRC0291C,Nome não encontrado
Manganês,mg,"0,02","0,01",BRC0291C,Nome não encontrado
Zinco,mg,"0,18","0,11",BRC0291C,Nome não encontrado
Cobre,mg,"0,01","0,01",BRC0291C,Nome não encontrado
Selênio,mcg,"0,80","0,48",BRC0291C,Nome não encontrado
Vitamina A (RE),mcg,,,BRC0291C,Nome não encontrado
Vitamina A (RAE),mcg,,,BRC0291C,Nome não encontrado
Vitamina D,mcg,,,BRC0291C,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,,,BRC0291C,Nome não encontrado
Tiamina,mg,"0,11","0,06",BRC0291C,Nome não encontrado
Riboflavina,mg,"0,06","0,03",BRC0291C,Nome não encontrado
Niacina,mg,-,-,BRC0291C,Nome não encontrado
Vitamina B6,mg,"0,05","0,03",BRC0291C,Nome não encontrado
Vitamina B12,mcg,-,-,BRC0291C,Nome não encontrado
Vitamina C,mg,"16,7","10,0",BRC0291C,Nome não encontrado
Equivalente de folato,mcg,"10,1","6,08",BRC0291C,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0291C,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0291C,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0291C,Nome não encontrado
Proteína vegetal,g,"0,30","0,18",BRC0291C,Nome não encontrado
Proteína animal,g,"0,00","0,00",BRC0291C,Nome não encontrado
