componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (110 g),codigo_alimento,nome_alimento
Energia,kJ,226,248,BRC0030C,Nome não encontrado
Energia,kcal,54,59,BRC0030C,Nome não encontrado
Umidade,g,"85,1","93,6",BRC0030C,Nome não encontrado
Carboidrato total,g,"14,0","15,4",BRC0030C,Nome não encontrado
Carboidrato disponível,g,"11,0","12,1",BRC0030C,Nome não encontrado
Proteína,g,"0,40","0,44",BRC0030C,Nome não encontrado
Lipídios,g,"0,23","0,25",BRC0030C,Nome não encontrado
Fibra alimentar,g,"3,00","3,30",BRC0030C,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0030C,Nome não encontrado
Cinzas,g,"0,27","0,30",BRC0030C,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0030C,Nome não encontrado
Ácidos graxos saturados,g,"0,10","0,11",BRC0030C,Nome não encontrado
Ácidos graxos monoinsaturados,g,traços,traços,BRC0030C,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,10","0,11",BRC0030C,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0030C,Nome não encontrado
Cálcio,mg,"8,49","9,34",BRC0030C,Nome não encontrado
Ferro,mg,"0,21","0,23",BRC0030C,Nome não encontrado
Sódio,mg,"0,49","0,54",BRC0030C,Nome não encontrado
Magnésio,mg,"5,95","6,55",BRC0030C,Nome não encontrado
Fósforo,mg,"11,7","12,9",BRC0030C,Nome não encontrado
Potássio,mg,109,119,BRC0030C,Nome não encontrado
Manganês,mg,"0,04","0,04",BRC0030C,Nome não encontrado
Zinco,mg,"0,08","0,09",BRC0030C,Nome não encontrado
Cobre,mg,"0,07","0,08",BRC0030C,Nome não encontrado
Selênio,mcg,"0,09","0,10",BRC0030C,Nome não encontrado
Vitamina A (RE),mcg,traços,traços,BRC0030C,Nome não encontrado
Vitamina A (RAE),mcg,traços,traços,BRC0030C,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0030C,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,20","0,22",BRC0030C,Nome não encontrado
Tiamina,mg,"0,03","0,03",BRC0030C,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0030C,Nome não encontrado
Niacina,mg,traços,traços,BRC0030C,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0030C,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0030C,Nome não encontrado
Vitamina C,mg,"2,60","2,86",BRC0030C,Nome não encontrado
Equivalente de folato,mcg,"6,52","7,17",BRC0030C,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0030C,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0030C,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0030C,Nome não encontrado
Proteína vegetal,g,"0,40","0,44",BRC0030C,Nome não encontrado
Proteína animal,g,"0,00","0,00",BRC0030C,Nome não encontrado
