componente,unidade,Valor por 100g,Porção Média (80 g),codigo_alimento,nome_alimento
Energia,kJ,368,294,BRC0986F,Nome não encontrado
Energia,kcal,87,69,BRC0986F,Nome não encontrado
Umidade,g,"7,61","6,09",BRC0986F,Nome não encontrado
Carboidrato total,g,"0,00","0,00",BRC0986F,Nome não encontrado
Carboidrato disponível,g,"0,00","0,00",BRC0986F,Nome não encontrado
Proteína,g,"19,8","15,9",BRC0986F,Nome não encontrado
Lipídios,g,"0,84","0,67",BRC0986F,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0986F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0986F,Nome não encontrado
Cinzas,g,"1,07","0,86",BRC0986F,Nome não encontrado
Colesterol,mg,139,111,BRC0986F,Nome não encontrado
Ácidos graxos saturados,g,"0,21","0,17",BRC0986F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,15","0,12",BRC0986F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,28","0,22",BRC0986F,Nome não encontrado
Ácidos graxos trans,g,,,BRC0986F,Nome não encontrado
Cálcio,mg,"0,07","0,06",BRC0986F,Nome não encontrado
Ferro,mg,"1,10","0,88",BRC0986F,Nome não encontrado
Sódio,mg,"76,6","61,3",BRC0986F,Nome não encontrado
Magnésio,mg,"26,4","21,1",BRC0986F,Nome não encontrado
Fósforo,mg,194,155,BRC0986F,Nome não encontrado
Potássio,mg,376,301,BRC0986F,Nome não encontrado
Manganês,mg,,,BRC0986F,Nome não encontrado
Zinco,mg,"1,32","1,06",BRC0986F,Nome não encontrado
Cobre,mg,"0,33","0,26",BRC0986F,Nome não encontrado
Selênio,mcg,"18,6","14,9",BRC0986F,Nome não encontrado
Vitamina A (RE),mcg,"41,8","33,4",BRC0986F,Nome não encontrado
Vitamina A (RAE),mcg,"41,8","33,4",BRC0986F,Nome não encontrado
Vitamina D,mcg,"0,56","0,45",BRC0986F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"2,78","2,22",BRC0986F,Nome não encontrado
Tiamina,mg,"0,18","0,14",BRC0986F,Nome não encontrado
Riboflavina,mg,"0,33","0,26",BRC0986F,Nome não encontrado
Niacina,mg,"1,58","1,26",BRC0986F,Nome não encontrado
Vitamina B6,mg,"0,16","0,13",BRC0986F,Nome não encontrado
Vitamina B12,mcg,"0,53","0,42",BRC0986F,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0986F,Nome não encontrado
Equivalente de folato,mcg,"19,8","15,8",BRC0986F,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0986F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0986F,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0986F,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0986F,Nome não encontrado
Proteína animal,g,"0,00","0,00",BRC0986F,Nome não encontrado
