componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (90 g),codigo_alimento,nome_alimento
Energia,kJ,1059,953,BRC0429A,Nome não encontrado
Energia,kcal,252,226,BRC0429A,Nome não encontrado
Umidade,g,"43,9","39,5",BRC0429A,Nome não encontrado
Carboidrato total,g,"36,2","32,6",BRC0429A,Nome não encontrado
Carboidrato disponível,g,"34,6","31,2",BRC0429A,Nome não encontrado
Proteína,g,"9,67","8,70",BRC0429A,Nome não encontrado
Lipídios,g,"7,89","7,10",BRC0429A,Nome não encontrado
Fibra alimentar,g,"1,62","1,46",BRC0429A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0429A,Nome não encontrado
Cinzas,g,"2,30","2,07",BRC0429A,Nome não encontrado
Colesterol,mg,"31,5","28,4",BRC0429A,Nome não encontrado
Ácidos graxos saturados,g,"2,79","2,51",BRC0429A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,61","2,35",BRC0429A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,38","1,24",BRC0429A,Nome não encontrado
Ácidos graxos trans,g,"0,13","0,12",BRC0429A,Nome não encontrado
Cálcio,mg,105,"95,1",BRC0429A,Nome não encontrado
Ferro,mg,"2,83","2,55",BRC0429A,Nome não encontrado
Sódio,mg,604,544,BRC0429A,Nome não encontrado
Magnésio,mg,"21,6","19,5",BRC0429A,Nome não encontrado
Fósforo,mg,151,136,BRC0429A,Nome não encontrado
Potássio,mg,174,157,BRC0429A,Nome não encontrado
Manganês,mg,"0,24","0,22",BRC0429A,Nome não encontrado
Zinco,mg,"1,07","0,96",BRC0429A,Nome não encontrado
Cobre,mg,"0,11","0,10",BRC0429A,Nome não encontrado
Selênio,mcg,"48,7","43,8",BRC0429A,Nome não encontrado
Vitamina A (RE),mcg,"45,7","41,1",BRC0429A,Nome não encontrado
Vitamina A (RAE),mcg,"37,1","33,4",BRC0429A,Nome não encontrado
Vitamina D,mcg,"0,18","0,17",BRC0429A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,78","0,70",BRC0429A,Nome não encontrado
Tiamina,mg,"0,18","0,16",BRC0429A,Nome não encontrado
Riboflavina,mg,"0,07","0,07",BRC0429A,Nome não encontrado
Niacina,mg,"0,95","0,85",BRC0429A,Nome não encontrado
Vitamina B6,mg,"0,02","0,01",BRC0429A,Nome não encontrado
Vitamina B12,mcg,"0,37","0,33",BRC0429A,Nome não encontrado
Vitamina C,mg,"2,97","2,67",BRC0429A,Nome não encontrado
Equivalente de folato,mcg,"90,1","81,1",BRC0429A,Nome não encontrado
Sal de adição,g,,,BRC0429A,Nome não encontrado
Açúcar de adição,g,,,BRC0429A,Nome não encontrado
Gordura de adição,g,-,-,BRC0429A,Nome não encontrado
Proteína vegetal,g,-,-,BRC0429A,Nome não encontrado
Proteína animal,g,-,-,BRC0429A,Nome não encontrado
