componente,unidade,Valor por 100g,Porção Média (100 g),codigo_alimento,nome_alimento
Energia,kJ,686,686,BRC0984A,Nome não encontrado
Energia,kcal,163,162,BRC0984A,Nome não encontrado
Umidade,g,"62,5","62,5",BRC0984A,Nome não encontrado
Carboidrato total,g,"24,9","24,9",BRC0984A,Nome não encontrado
Carboidrato disponível,g,"23,7","23,7",BRC0984A,Nome não encontrado
Proteína,g,"6,38","6,38",BRC0984A,Nome não encontrado
Lipídios,g,"4,48","4,48",BRC0984A,Nome não encontrado
Fibra alimentar,g,"1,24","1,24",BRC0984A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0984A,Nome não encontrado
Cinzas,g,"1,74","1,74",BRC0984A,Nome não encontrado
Colesterol,mg,"24,0","24,0",BRC0984A,Nome não encontrado
Ácidos graxos saturados,g,"2,57","2,57",BRC0984A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,20","1,20",BRC0984A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,16","0,16",BRC0984A,Nome não encontrado
Ácidos graxos trans,g,"0,10","0,10",BRC0984A,Nome não encontrado
Cálcio,mg,"51,6","51,6",BRC0984A,Nome não encontrado
Ferro,mg,"1,45","1,45",BRC0984A,Nome não encontrado
Sódio,mg,517,517,BRC0984A,Nome não encontrado
Magnésio,mg,"8,05","8,05",BRC0984A,Nome não encontrado
Fósforo,mg,"80,7","80,7",BRC0984A,Nome não encontrado
Potássio,mg,"79,0","79,0",BRC0984A,Nome não encontrado
Manganês,mg,"0,17","0,17",BRC0984A,Nome não encontrado
Zinco,mg,"0,62","0,62",BRC0984A,Nome não encontrado
Cobre,mg,"0,06","0,06",BRC0984A,Nome não encontrado
Selênio,mcg,"4,40","4,40",BRC0984A,Nome não encontrado
Vitamina A (RE),mcg,"51,3","51,3",BRC0984A,Nome não encontrado
Vitamina A (RAE),mcg,"43,9","43,9",BRC0984A,Nome não encontrado
Vitamina D,mcg,"0,34","0,34",BRC0984A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,18","0,18",BRC0984A,Nome não encontrado
Tiamina,mg,"0,04","0,04",BRC0984A,Nome não encontrado
Riboflavina,mg,"0,07","0,07",BRC0984A,Nome não encontrado
Niacina,mg,"3,02","3,02",BRC0984A,Nome não encontrado
Vitamina B6,mg,"0,00","0,00",BRC0984A,Nome não encontrado
Vitamina B12,mcg,"0,26","0,26",BRC0984A,Nome não encontrado
Vitamina C,mg,"0,05","0,05",BRC0984A,Nome não encontrado
Equivalente de folato,mcg,"64,5","64,5",BRC0984A,Nome não encontrado
Sal de adição,g,,,BRC0984A,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0984A,Nome não encontrado
Gordura de adição,g,-,-,BRC0984A,Nome não encontrado
Proteína vegetal,g,-,-,BRC0984A,Nome não encontrado
Proteína animal,g,-,-,BRC0984A,Nome não encontrado
