componente,unidade,Valor por 100g,Porção Média (40 g),codigo_alimento,nome_alimento
Energia,kJ,88,35,BRC0985B,Nome não encontrado
Energia,kcal,21,8,BRC0985B,Nome não encontrado
Umidade,g,"93,7","37,5",BRC0985B,Nome não encontrado
Carboidrato total,g,"2,73","1,09",BRC0985B,Nome não encontrado
Carboidrato disponível,g,"0,54","0,22",BRC0985B,Nome não encontrado
Proteína,g,"1,60","0,64",BRC0985B,Nome não encontrado
Lipídios,g,"0,93","0,37",BRC0985B,Nome não encontrado
Fibra alimentar,g,"2,19","0,88",BRC0985B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0985B,Nome não encontrado
Cinzas,g,"1,05","0,42",BRC0985B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0985B,Nome não encontrado
Ácidos graxos saturados,g,"0,27","0,11",BRC0985B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,61","0,24",BRC0985B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,14","0,06",BRC0985B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0985B,Nome não encontrado
Cálcio,mg,"27,1","10,8",BRC0985B,Nome não encontrado
Ferro,mg,"0,60","0,24",BRC0985B,Nome não encontrado
Sódio,mg,131,"52,8",BRC0985B,Nome não encontrado
Magnésio,mg,"9,01","3,60",BRC0985B,Nome não encontrado
Fósforo,mg,"25,5","10,2",BRC0985B,Nome não encontrado
Potássio,mg,330,132,BRC0985B,Nome não encontrado
Manganês,mg,"0,33","0,13",BRC0985B,Nome não encontrado
Zinco,mg,"0,37","0,15",BRC0985B,Nome não encontrado
Cobre,mg,"0,04","0,01",BRC0985B,Nome não encontrado
Selênio,mcg,"0,20","0,08",BRC0985B,Nome não encontrado
Vitamina A (RE),mcg,351,140,BRC0985B,Nome não encontrado
Vitamina A (RAE),mcg,175,"70,4",BRC0985B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0985B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,33","0,13",BRC0985B,Nome não encontrado
Tiamina,mg,"0,08","0,03",BRC0985B,Nome não encontrado
Riboflavina,mg,"0,08","0,03",BRC0985B,Nome não encontrado
Niacina,mg,"0,68","0,27",BRC0985B,Nome não encontrado
Vitamina B6,mg,"0,07","0,03",BRC0985B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0985B,Nome não encontrado
Vitamina C,mg,"20,2","8,07",BRC0985B,Nome não encontrado
Equivalente de folato,mcg,"36,0","14,4",BRC0985B,Nome não encontrado
Sal de adição,g,"0,32","0,13",BRC0985B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0985B,Nome não encontrado
Gordura de adição,g,-,-,BRC0985B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0985B,Nome não encontrado
Proteína animal,g,-,-,BRC0985B,Nome não encontrado
