componente,unidade,Valor por 100g,Porção Média (100 g),codigo_alimento,nome_alimento
Energia,kJ,435,434,BRC0252F,Nome não encontrado
Energia,kcal,103,102,BRC0252F,Nome não encontrado
Umidade,g,"75,8","75,8",BRC0252F,Nome não encontrado
Carboidrato total,g,"0,00","0,00",BRC0252F,Nome não encontrado
Carboidrato disponível,g,"0,00","0,00",BRC0252F,Nome não encontrado
Proteína,g,"20,8","20,8",BRC0252F,Nome não encontrado
Lipídios,g,"2,18","2,18",BRC0252F,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0252F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0252F,Nome não encontrado
Cinzas,g,"1,20","1,20",BRC0252F,Nome não encontrado
Colesterol,mg,"86,7","86,7",BRC0252F,Nome não encontrado
Ácidos graxos saturados,g,"0,38","0,38",BRC0252F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,28","0,28",BRC0252F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,23","0,23",BRC0252F,Nome não encontrado
Ácidos graxos trans,g,,,BRC0252F,Nome não encontrado
Cálcio,mg,"12,3","12,3",BRC0252F,Nome não encontrado
Ferro,mg,"1,64","1,64",BRC0252F,Nome não encontrado
Sódio,mg,"54,1","54,1",BRC0252F,Nome não encontrado
Magnésio,mg,"32,7","32,7",BRC0252F,Nome não encontrado
Fósforo,mg,201,201,BRC0252F,Nome não encontrado
Potássio,mg,303,303,BRC0252F,Nome não encontrado
Manganês,mg,,,BRC0252F,Nome não encontrado
Zinco,mg,"1,97","1,97",BRC0252F,Nome não encontrado
Cobre,mg,"0,00","0,00",BRC0252F,Nome não encontrado
Selênio,mcg,"0,00","0,00",BRC0252F,Nome não encontrado
Vitamina A (RE),mcg,"0,00","0,00",BRC0252F,Nome não encontrado
Vitamina A (RAE),mcg,"0,00","0,00",BRC0252F,Nome não encontrado
Vitamina D,mcg,,,BRC0252F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,,,BRC0252F,Nome não encontrado
Tiamina,mg,"0,04","0,04",BRC0252F,Nome não encontrado
Riboflavina,mg,"0,20","0,20",BRC0252F,Nome não encontrado
Niacina,mg,,,BRC0252F,Nome não encontrado
Vitamina B6,mg,"0,54","0,54",BRC0252F,Nome não encontrado
Vitamina B12,mcg,"1,70","1,70",BRC0252F,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0252F,Nome não encontrado
Equivalente de folato,mcg,"8,17","8,17",BRC0252F,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0252F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0252F,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0252F,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0252F,Nome não encontrado
Proteína animal,g,"20,9","20,9",BRC0252F,Nome não encontrado
