componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,1318,BRC0539E,Nome não encontrado
Energia,kcal,318,BRC0539E,Nome não encontrado
Umidade,g,"45,6",BRC0539E,Nome não encontrado
Carboidrato total,g,"1,85",BRC0539E,Nome não encontrado
Carboidrato disponível,g,"1,29",BRC0539E,Nome não encontrado
Proteína,g,"18,9",BRC0539E,Nome não encontrado
Lipídios,g,"26,2",BRC0539E,Nome não encontrado
Fibra alimentar,g,"0,56",BRC0539E,Nome não encontrado
Álcool,g,"0,00",BRC0539E,Nome não encontrado
Cinzas,g,"7,39",BRC0539E,Nome não encontrado
Colesterol,mg,"53,6",BRC0539E,Nome não encontrado
Ácidos graxos saturados,g,"4,37",BRC0539E,Nome não encontrado
Ácidos graxos monoinsaturados,g,"17,0",BRC0539E,Nome não encontrado
Ácidos graxos poliinsaturados,g,"3,89",BRC0539E,Nome não encontrado
Ácidos graxos trans,g,"0,00",BRC0539E,Nome não encontrado
Cálcio,mg,183,BRC0539E,Nome não encontrado
Ferro,mg,"3,70",BRC0539E,Nome não encontrado
Sódio,mg,2313,BRC0539E,Nome não encontrado
Magnésio,mg,"47,7",BRC0539E,Nome não encontrado
Fósforo,mg,171,BRC0539E,Nome não encontrado
Potássio,mg,493,BRC0539E,Nome não encontrado
Manganês,mg,"0,47",BRC0539E,Nome não encontrado
Zinco,mg,"1,82",BRC0539E,Nome não encontrado
Cobre,mg,"0,30",BRC0539E,Nome não encontrado
Selênio,mcg,"43,1",BRC0539E,Nome não encontrado
Vitamina A (RE),mcg,195,BRC0539E,Nome não encontrado
Vitamina A (RAE),mcg,101,BRC0539E,Nome não encontrado
Vitamina D,mcg,"1,07",BRC0539E,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"5,88",BRC0539E,Nome não encontrado
Tiamina,mg,"0,08",BRC0539E,Nome não encontrado
Riboflavina,mg,"0,26",BRC0539E,Nome não encontrado
Niacina,mg,"12,7",BRC0539E,Nome não encontrado
Vitamina B6,mg,"0,25",BRC0539E,Nome não encontrado
Vitamina B12,mcg,"0,55",BRC0539E,Nome não encontrado
Vitamina C,mg,"10,7",BRC0539E,Nome não encontrado
Equivalente de folato,mcg,"36,1",BRC0539E,Nome não encontrado
Sal de adição,g,"0,00",BRC0539E,Nome não encontrado
Açúcar de adição,g,,BRC0539E,Nome não encontrado
Gordura de adição,g,-,BRC0539E,Nome não encontrado
Proteína vegetal,g,-,BRC0539E,Nome não encontrado
Proteína animal,g,-,BRC0539E,Nome não encontrado
