componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (65 g),codigo_alimento,nome_alimento
Energia,kJ,1245,809,BRC0469A,Nome não encontrado
Energia,kcal,295,192,BRC0469A,Nome não encontrado
Umidade,g,"32,6","21,2",BRC0469A,Nome não encontrado
Carboidrato total,g,"48,1","31,3",BRC0469A,Nome não encontrado
Carboidrato disponível,g,"46,1","30,0",BRC0469A,Nome não encontrado
Proteína,g,"9,85","6,40",BRC0469A,Nome não encontrado
Lipídios,g,"7,52","4,89",BRC0469A,Nome não encontrado
Fibra alimentar,g,"2,01","1,30",BRC0469A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0469A,Nome não encontrado
Cinzas,g,"1,90","1,24",BRC0469A,Nome não encontrado
Colesterol,mg,"17,0","11,1",BRC0469A,Nome não encontrado
Ácidos graxos saturados,g,"3,69","2,40",BRC0469A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,95","1,27",BRC0469A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,44","0,28",BRC0469A,Nome não encontrado
Ácidos graxos trans,g,"0,35","0,23",BRC0469A,Nome não encontrado
Cálcio,mg,"76,4","49,7",BRC0469A,Nome não encontrado
Ferro,mg,"3,36","2,18",BRC0469A,Nome não encontrado
Sódio,mg,653,424,BRC0469A,Nome não encontrado
Magnésio,mg,"21,6","14,1",BRC0469A,Nome não encontrado
Fósforo,mg,180,117,BRC0469A,Nome não encontrado
Potássio,mg,136,"88,8",BRC0469A,Nome não encontrado
Manganês,mg,"0,38","0,25",BRC0469A,Nome não encontrado
Zinco,mg,"0,96","0,62",BRC0469A,Nome não encontrado
Cobre,mg,"0,12","0,08",BRC0469A,Nome não encontrado
Selênio,mcg,"8,62","5,60",BRC0469A,Nome não encontrado
Vitamina A (RE),mcg,"1,57","1,02",BRC0469A,Nome não encontrado
Vitamina A (RAE),mcg,"1,57","1,02",BRC0469A,Nome não encontrado
Vitamina D,mcg,"0,10","0,07",BRC0469A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,30","0,20",BRC0469A,Nome não encontrado
Tiamina,mg,"0,31","0,20",BRC0469A,Nome não encontrado
Riboflavina,mg,"0,59","0,38",BRC0469A,Nome não encontrado
Niacina,mg,"1,89","1,23",BRC0469A,Nome não encontrado
Vitamina B6,mg,"0,49","0,32",BRC0469A,Nome não encontrado
Vitamina B12,mcg,"0,09","0,06",BRC0469A,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0469A,Nome não encontrado
Equivalente de folato,mcg,117,"76,5",BRC0469A,Nome não encontrado
Sal de adição,g,,,BRC0469A,Nome não encontrado
Açúcar de adição,g,,,BRC0469A,Nome não encontrado
Gordura de adição,g,-,-,BRC0469A,Nome não encontrado
Proteína vegetal,g,-,-,BRC0469A,Nome não encontrado
Proteína animal,g,-,-,BRC0469A,Nome não encontrado
