componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (110 g),codigo_alimento,nome_alimento
Energia,kJ,564,620,BRC0424F,Nome não encontrado
Energia,kcal,138,151,BRC0424F,Nome não encontrado
Umidade,g,"70,8","77,9",BRC0424F,Nome não encontrado
Carboidrato total,g,"4,86","5,34",BRC0424F,Nome não encontrado
Carboidrato disponível,g,"3,31","3,64",BRC0424F,Nome não encontrado
Proteína,g,"17,6","19,4",BRC0424F,Nome não encontrado
Lipídios,g,"5,69","6,26",BRC0424F,Nome não encontrado
Fibra alimentar,g,"1,55","1,71",BRC0424F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0424F,Nome não encontrado
Cinzas,g,"1,06","1,16",BRC0424F,Nome não encontrado
Colesterol,mg,"27,9","30,6",BRC0424F,Nome não encontrado
Ácidos graxos saturados,g,"2,13","2,34",BRC0424F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,26","2,48",BRC0424F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,77","0,84",BRC0424F,Nome não encontrado
Ácidos graxos trans,g,"0,11","0,12",BRC0424F,Nome não encontrado
Cálcio,mg,"9,73","10,7",BRC0424F,Nome não encontrado
Ferro,mg,"1,28","1,41",BRC0424F,Nome não encontrado
Sódio,mg,162,179,BRC0424F,Nome não encontrado
Magnésio,mg,"14,6","16,0",BRC0424F,Nome não encontrado
Fósforo,mg,104,115,BRC0424F,Nome não encontrado
Potássio,mg,245,269,BRC0424F,Nome não encontrado
Manganês,mg,"0,07","0,07",BRC0424F,Nome não encontrado
Zinco,mg,"3,72","4,09",BRC0424F,Nome não encontrado
Cobre,mg,"0,08","0,08",BRC0424F,Nome não encontrado
Selênio,mcg,"0,38","0,42",BRC0424F,Nome não encontrado
Vitamina A (RE),mcg,129,142,BRC0424F,Nome não encontrado
Vitamina A (RAE),mcg,"65,3","71,9",BRC0424F,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0424F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,78","0,86",BRC0424F,Nome não encontrado
Tiamina,mg,"0,05","0,05",BRC0424F,Nome não encontrado
Riboflavina,mg,"0,01","0,01",BRC0424F,Nome não encontrado
Niacina,mg,"1,54","1,69",BRC0424F,Nome não encontrado
Vitamina B6,mg,"0,02","0,02",BRC0424F,Nome não encontrado
Vitamina B12,mcg,"1,43","1,57",BRC0424F,Nome não encontrado
Vitamina C,mg,"5,02","5,52",BRC0424F,Nome não encontrado
Equivalente de folato,mcg,"14,5","16,0",BRC0424F,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0424F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0424F,Nome não encontrado
Gordura de adição,g,-,-,BRC0424F,Nome não encontrado
Proteína vegetal,g,-,-,BRC0424F,Nome não encontrado
Proteína animal,g,-,-,BRC0424F,Nome não encontrado
