componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (90 g),codigo_alimento,nome_alimento
Energia,kJ,602,541,BRC0055K,Nome não encontrado
Energia,kcal,143,128,BRC0055K,Nome não encontrado
Umidade,g,"69,0","62,1",BRC0055K,Nome não encontrado
Carboidrato total,g,"21,4","19,3",BRC0055K,Nome não encontrado
Carboidrato disponível,g,"21,4","19,3",BRC0055K,Nome não encontrado
Proteína,g,"4,20","3,78",BRC0055K,Nome não encontrado
Lipídios,g,"4,50","4,05",BRC0055K,Nome não encontrado
Fibra alimentar,g,"1,00","0,90",BRC0055K,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0055K,Nome não encontrado
Cinzas,g,"0,90","0,81",BRC0055K,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0055K,Nome não encontrado
Ácidos graxos saturados,g,"1,01","0,91",BRC0055K,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,34","0,30",BRC0055K,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,91","1,72",BRC0055K,Nome não encontrado
Ácidos graxos trans,g,,,BRC0055K,Nome não encontrado
Cálcio,mg,"1,61","1,45",BRC0055K,Nome não encontrado
Ferro,mg,"0,03","0,02",BRC0055K,Nome não encontrado
Sódio,mg,204,184,BRC0055K,Nome não encontrado
Magnésio,mg,"0,00","0,00",BRC0055K,Nome não encontrado
Fósforo,mg,"0,65","0,58",BRC0055K,Nome não encontrado
Potássio,mg,"6,45","5,81",BRC0055K,Nome não encontrado
Manganês,mg,,,BRC0055K,Nome não encontrado
Zinco,mg,"0,01","0,01",BRC0055K,Nome não encontrado
Cobre,mg,,,BRC0055K,Nome não encontrado
Selênio,mcg,,,BRC0055K,Nome não encontrado
Vitamina A (RE),mcg,,,BRC0055K,Nome não encontrado
Vitamina A (RAE),mcg,"0,00","0,00",BRC0055K,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0055K,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,00","0,00",BRC0055K,Nome não encontrado
Tiamina,mg,"0,00","0,00",BRC0055K,Nome não encontrado
Riboflavina,mg,"0,00","0,00",BRC0055K,Nome não encontrado
Niacina,mg,"0,00","0,00",BRC0055K,Nome não encontrado
Vitamina B6,mg,"0,00","0,00",BRC0055K,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0055K,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0055K,Nome não encontrado
Equivalente de folato,mcg,"0,00","0,00",BRC0055K,Nome não encontrado
Sal de adição,g,,,BRC0055K,Nome não encontrado
Açúcar de adição,g,,,BRC0055K,Nome não encontrado
Gordura de adição,g,,,BRC0055K,Nome não encontrado
Proteína vegetal,g,,,BRC0055K,Nome não encontrado
Proteína animal,g,,,BRC0055K,Nome não encontrado
