componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (80 g),codigo_alimento,nome_alimento
Energia,kJ,1037,829,BRC0103C,Nome não encontrado
Energia,kcal,247,197,BRC0103C,Nome não encontrado
Umidade,g,"48,0","38,4",BRC0103C,Nome não encontrado
Carboidrato total,g,"40,1","32,0",BRC0103C,Nome não encontrado
Carboidrato disponível,g,"38,2","30,6",BRC0103C,Nome não encontrado
Proteína,g,"1,71","1,37",BRC0103C,Nome não encontrado
Lipídios,g,"9,29","7,43",BRC0103C,Nome não encontrado
Fibra alimentar,g,"1,82","1,45",BRC0103C,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0103C,Nome não encontrado
Cinzas,g,"0,93","0,75",BRC0103C,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0103C,Nome não encontrado
Ácidos graxos saturados,g,"1,46","1,17",BRC0103C,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,10","1,68",BRC0103C,Nome não encontrado
Ácidos graxos poliinsaturados,g,"5,40","4,32",BRC0103C,Nome não encontrado
Ácidos graxos trans,g,"0,05","0,04",BRC0103C,Nome não encontrado
Cálcio,mg,"3,70","2,96",BRC0103C,Nome não encontrado
Ferro,mg,"0,35","0,28",BRC0103C,Nome não encontrado
Sódio,mg,traços,traços,BRC0103C,Nome não encontrado
Magnésio,mg,"35,2","28,2",BRC0103C,Nome não encontrado
Fósforo,mg,"30,4","24,3",BRC0103C,Nome não encontrado
Potássio,mg,351,281,BRC0103C,Nome não encontrado
Manganês,mg,"1,00","0,80",BRC0103C,Nome não encontrado
Zinco,mg,"0,19","0,15",BRC0103C,Nome não encontrado
Cobre,mg,"0,09","0,07",BRC0103C,Nome não encontrado
Selênio,mcg,"0,04","0,03",BRC0103C,Nome não encontrado
Vitamina A (RE),mcg,213,170,BRC0103C,Nome não encontrado
Vitamina A (RAE),mcg,"89,7","71,7",BRC0103C,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0103C,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,31","0,24",BRC0103C,Nome não encontrado
Tiamina,mg,"0,03","0,02",BRC0103C,Nome não encontrado
Riboflavina,mg,"0,02","0,02",BRC0103C,Nome não encontrado
Niacina,mg,traços,traços,BRC0103C,Nome não encontrado
Vitamina B6,mg,"0,15","0,12",BRC0103C,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0103C,Nome não encontrado
Vitamina C,mg,"13,1","10,5",BRC0103C,Nome não encontrado
Equivalente de folato,mcg,"17,3","13,8",BRC0103C,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0103C,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0103C,Nome não encontrado
Gordura de adição,g,-,-,BRC0103C,Nome não encontrado
Proteína vegetal,g,-,-,BRC0103C,Nome não encontrado
Proteína animal,g,-,-,BRC0103C,Nome não encontrado
