componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (100 g),codigo_alimento,nome_alimento
Energia,kJ,740,739,BRC0093E,Nome não encontrado
Energia,kcal,177,177,BRC0093E,Nome não encontrado
Umidade,g,"66,5","66,5",BRC0093E,Nome não encontrado
Carboidrato total,g,"0,00","0,00",BRC0093E,Nome não encontrado
Carboidrato disponível,g,"0,00","0,00",BRC0093E,Nome não encontrado
Proteína,g,"18,9","18,9",BRC0093E,Nome não encontrado
Lipídios,g,"11,3","11,3",BRC0093E,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0093E,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0093E,Nome não encontrado
Cinzas,g,"2,66","2,66",BRC0093E,Nome não encontrado
Colesterol,mg,173,173,BRC0093E,Nome não encontrado
Ácidos graxos saturados,g,"4,10","4,10",BRC0093E,Nome não encontrado
Ácidos graxos monoinsaturados,g,"3,96","3,96",BRC0093E,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,33","1,33",BRC0093E,Nome não encontrado
Ácidos graxos trans,g,"0,13","0,13",BRC0093E,Nome não encontrado
Cálcio,mg,711,711,BRC0093E,Nome não encontrado
Ferro,mg,"0,76","0,76",BRC0093E,Nome não encontrado
Sódio,mg,"49,5","49,5",BRC0093E,Nome não encontrado
Magnésio,mg,"38,1","38,1",BRC0093E,Nome não encontrado
Fósforo,mg,531,531,BRC0093E,Nome não encontrado
Potássio,mg,249,249,BRC0093E,Nome não encontrado
Manganês,mg,"0,50","0,50",BRC0093E,Nome não encontrado
Zinco,mg,"2,91","2,91",BRC0093E,Nome não encontrado
Cobre,mg,"0,06","0,06",BRC0093E,Nome não encontrado
Selênio,mcg,"29,9","29,9",BRC0093E,Nome não encontrado
Vitamina A (RE),mcg,traços,traços,BRC0093E,Nome não encontrado
Vitamina A (RAE),mcg,traços,traços,BRC0093E,Nome não encontrado
Vitamina D,mcg,"1,36","1,36",BRC0093E,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,57","0,57",BRC0093E,Nome não encontrado
Tiamina,mg,traços,traços,BRC0093E,Nome não encontrado
Riboflavina,mg,"0,04","0,04",BRC0093E,Nome não encontrado
Niacina,mg,"2,13","2,13",BRC0093E,Nome não encontrado
Vitamina B6,mg,"0,08","0,08",BRC0093E,Nome não encontrado
Vitamina B12,mcg,"4,37","4,37",BRC0093E,Nome não encontrado
Vitamina C,mg,"0,84","0,84",BRC0093E,Nome não encontrado
Equivalente de folato,mcg,"11,8","11,8",BRC0093E,Nome não encontrado
Sal de adição,g,"0,45","0,45",BRC0093E,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0093E,Nome não encontrado
Gordura de adição,g,-,-,BRC0093E,Nome não encontrado
Proteína vegetal,g,-,-,BRC0093E,Nome não encontrado
Proteína animal,g,-,-,BRC0093E,Nome não encontrado
