componente,unidade,Valor por 100g,Copo americano duplo (240 mL),Copo americano pequeno (165 mL),codigo_alimento,nome_alimento
Energia,kJ,127,305,210,BRC0152C,Nome não encontrado
Energia,kcal,30,72,49,BRC0152C,Nome não encontrado
Umidade,g,"92,3",221,152,BRC0152C,Nome não encontrado
Carboidrato total,g,"7,23","17,3","11,9",BRC0152C,Nome não encontrado
Carboidrato disponível,g,"6,91","16,6","11,4",BRC0152C,Nome não encontrado
Proteína,g,"0,18","0,42","0,29",BRC0152C,Nome não encontrado
Lipídios,g,"0,12","0,29","0,20",BRC0152C,Nome não encontrado
Fibra alimentar,g,"0,32","0,76","0,52",BRC0152C,Nome não encontrado
Álcool,g,"0,00","0,00","0,00",BRC0152C,Nome não encontrado
Cinzas,g,"0,15","0,37","0,25",BRC0152C,Nome não encontrado
Colesterol,mg,"0,00","0,00","0,00",BRC0152C,Nome não encontrado
Ácidos graxos saturados,g,"0,06","0,14","0,10",BRC0152C,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,02","0,05","0,03",BRC0152C,Nome não encontrado
Ácidos graxos poliinsaturados,g,traços,traços,traços,BRC0152C,Nome não encontrado
Ácidos graxos trans,g,traços,traços,traços,BRC0152C,Nome não encontrado
Cálcio,mg,"1,27","3,06","2,10",BRC0152C,Nome não encontrado
Ferro,mg,"0,06","0,14","0,10",BRC0152C,Nome não encontrado
Sódio,mg,"0,75","1,79","1,23",BRC0152C,Nome não encontrado
Magnésio,mg,"2,81","6,74","4,64",BRC0152C,Nome não encontrado
Fósforo,mg,"2,84","6,81","4,68",BRC0152C,Nome não encontrado
Potássio,mg,"58,5",140,"96,6",BRC0152C,Nome não encontrado
Manganês,mg,"0,03","0,08","0,06",BRC0152C,Nome não encontrado
Zinco,mg,"0,03","0,07","0,05",BRC0152C,Nome não encontrado
Cobre,mg,"0,03","0,07","0,05",BRC0152C,Nome não encontrado
Selênio,mcg,"0,03","0,07","0,05",BRC0152C,Nome não encontrado
Vitamina A (RE),mcg,,,,BRC0152C,Nome não encontrado
Vitamina A (RAE),mcg,,,,BRC0152C,Nome não encontrado
Vitamina D,mcg,"0,00","0,00","0,00",BRC0152C,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,,,,BRC0152C,Nome não encontrado
Tiamina,mg,"0,01","0,03","0,02",BRC0152C,Nome não encontrado
Riboflavina,mg,"0,01","0,03","0,02",BRC0152C,Nome não encontrado
Niacina,mg,traços,traços,traços,BRC0152C,Nome não encontrado
Vitamina B6,mg,"0,01","0,02","0,02",BRC0152C,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00","0,00",BRC0152C,Nome não encontrado
Vitamina C,mg,"1,31","3,15","2,17",BRC0152C,Nome não encontrado
Equivalente de folato,mcg,,,,BRC0152C,Nome não encontrado
Sal de adição,g,"0,00","0,00","0,00",BRC0152C,Nome não encontrado
Açúcar de adição,g,"5,00","12,0","8,25",BRC0152C,Nome não encontrado
Gordura de adição,g,-,-,-,BRC0152C,Nome não encontrado
Proteína vegetal,g,-,-,-,BRC0152C,Nome não encontrado
Proteína animal,g,-,-,-,BRC0152C,Nome não encontrado
