componente,unidade,Valor por 100g,Porção Média (40 g),codigo_alimento,nome_alimento
Energia,kJ,116,46,BRC0578B,Nome não encontrado
Energia,kcal,33,13,BRC0578B,Nome não encontrado
Umidade,g,"92,4","37,0",BRC0578B,Nome não encontrado
Carboidrato total,g,"3,33","1,33",BRC0578B,Nome não encontrado
Carboidrato disponível,g,"1,64","0,66",BRC0578B,Nome não encontrado
Proteína,g,"1,41","0,56",BRC0578B,Nome não encontrado
Lipídios,g,"1,93","0,77",BRC0578B,Nome não encontrado
Fibra alimentar,g,"1,69","0,68",BRC0578B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0578B,Nome não encontrado
Cinzas,g,"0,87","0,35",BRC0578B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0578B,Nome não encontrado
Ácidos graxos saturados,g,"0,31","0,12",BRC0578B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,27","0,51",BRC0578B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,27","0,11",BRC0578B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0578B,Nome não encontrado
Cálcio,mg,"4,61","1,84",BRC0578B,Nome não encontrado
Ferro,mg,"0,70","0,28",BRC0578B,Nome não encontrado
Sódio,mg,"16,4","6,57",BRC0578B,Nome não encontrado
Magnésio,mg,"12,4","4,97",BRC0578B,Nome não encontrado
Fósforo,mg,"24,2","9,68",BRC0578B,Nome não encontrado
Potássio,mg,260,104,BRC0578B,Nome não encontrado
Manganês,mg,"0,36","0,14",BRC0578B,Nome não encontrado
Zinco,mg,"0,68","0,27",BRC0578B,Nome não encontrado
Cobre,mg,"0,08","0,03",BRC0578B,Nome não encontrado
Selênio,mcg,"0,17","0,07",BRC0578B,Nome não encontrado
Vitamina A (RE),mcg,324,129,BRC0578B,Nome não encontrado
Vitamina A (RAE),mcg,162,"64,8",BRC0578B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0578B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,87","0,35",BRC0578B,Nome não encontrado
Tiamina,mg,"0,07","0,03",BRC0578B,Nome não encontrado
Riboflavina,mg,"0,06","0,02",BRC0578B,Nome não encontrado
Niacina,mg,"0,30","0,12",BRC0578B,Nome não encontrado
Vitamina B6,mg,"0,03","0,01",BRC0578B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0578B,Nome não encontrado
Vitamina C,mg,"6,56","2,62",BRC0578B,Nome não encontrado
Equivalente de folato,mcg,105,"42,3",BRC0578B,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0578B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0578B,Nome não encontrado
Gordura de adição,g,-,-,BRC0578B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0578B,Nome não encontrado
Proteína animal,g,-,-,BRC0578B,Nome não encontrado
