componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (7 g),codigo_alimento,nome_alimento
Energia,kJ,2209,154,BRC0946A,Nome não encontrado
Energia,kcal,529,37,BRC0946A,Nome não encontrado
Umidade,g,"6,21","0,43",BRC0946A,Nome não encontrado
Carboidrato total,g,"54,6","3,82",BRC0946A,Nome não encontrado
Carboidrato disponível,g,"53,3","3,73",BRC0946A,Nome não encontrado
Proteína,g,"6,19","0,43",BRC0946A,Nome não encontrado
Lipídios,g,"32,1","2,25",BRC0946A,Nome não encontrado
Fibra alimentar,g,"1,25","0,09",BRC0946A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0946A,Nome não encontrado
Cinzas,g,"0,93","0,07",BRC0946A,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0946A,Nome não encontrado
Ácidos graxos saturados,g,"4,59","0,32",BRC0946A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"7,36","0,51",BRC0946A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"18,5","1,30",BRC0946A,Nome não encontrado
Ácidos graxos trans,g,,,BRC0946A,Nome não encontrado
Cálcio,mg,"8,92","0,62",BRC0946A,Nome não encontrado
Ferro,mg,"2,19","0,15",BRC0946A,Nome não encontrado
Sódio,mg,212,"14,9",BRC0946A,Nome não encontrado
Magnésio,mg,"13,4","0,94",BRC0946A,Nome não encontrado
Fósforo,mg,"50,0","3,50",BRC0946A,Nome não encontrado
Potássio,mg,"52,7","3,69",BRC0946A,Nome não encontrado
Manganês,mg,"0,41","0,03",BRC0946A,Nome não encontrado
Zinco,mg,"0,45","0,03",BRC0946A,Nome não encontrado
Cobre,mg,"0,10","0,01",BRC0946A,Nome não encontrado
Selênio,mcg,"20,5","1,44",BRC0946A,Nome não encontrado
Vitamina A (RE),mcg,"0,00","0,00",BRC0946A,Nome não encontrado
Vitamina A (RAE),mcg,"0,00","0,00",BRC0946A,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0946A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,46","0,03",BRC0946A,Nome não encontrado
Tiamina,mg,"0,27","0,02",BRC0946A,Nome não encontrado
Riboflavina,mg,"0,22","0,02",BRC0946A,Nome não encontrado
Niacina,mg,"3,17","0,22",BRC0946A,Nome não encontrado
Vitamina B6,mg,"0,02","0,00",BRC0946A,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0946A,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0946A,Nome não encontrado
Equivalente de folato,mcg,"72,5","5,08",BRC0946A,Nome não encontrado
Sal de adição,g,,,BRC0946A,Nome não encontrado
Açúcar de adição,g,,,BRC0946A,Nome não encontrado
Gordura de adição,g,-,-,BRC0946A,Nome não encontrado
Proteína vegetal,g,-,-,BRC0946A,Nome não encontrado
Proteína animal,g,-,-,BRC0946A,Nome não encontrado
