componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,1697,BRC0752A,Nome não encontrado
Energia,kcal,408,BRC0752A,Nome não encontrado
Umidade,g,"28,6",BRC0752A,Nome não encontrado
Carboidrato total,g,"36,8",BRC0752A,Nome não encontrado
Carboidrato disponível,g,"34,9",BRC0752A,Nome não encontrado
Proteína,g,"6,92",BRC0752A,Nome não encontrado
Lipídios,g,"26,3",BRC0752A,Nome não encontrado
Fibra alimentar,g,"1,91",BRC0752A,Nome não encontrado
Álcool,g,"0,00",BRC0752A,Nome não encontrado
Cinzas,g,"1,43",BRC0752A,Nome não encontrado
Colesterol,mg,"61,1",BRC0752A,Nome não encontrado
Ácidos graxos saturados,g,"15,0",BRC0752A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"6,63",BRC0752A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,95",BRC0752A,Nome não encontrado
Ácidos graxos trans,g,"0,94",BRC0752A,Nome não encontrado
Cálcio,mg,"72,5",BRC0752A,Nome não encontrado
Ferro,mg,"2,44",BRC0752A,Nome não encontrado
Sódio,mg,615,BRC0752A,Nome não encontrado
Magnésio,mg,"38,2",BRC0752A,Nome não encontrado
Fósforo,mg,104,BRC0752A,Nome não encontrado
Potássio,mg,178,BRC0752A,Nome não encontrado
Manganês,mg,"1,01",BRC0752A,Nome não encontrado
Zinco,mg,"0,99",BRC0752A,Nome não encontrado
Cobre,mg,"0,10",BRC0752A,Nome não encontrado
Selênio,mcg,"4,23",BRC0752A,Nome não encontrado
Vitamina A (RE),mcg,297,BRC0752A,Nome não encontrado
Vitamina A (RAE),mcg,293,BRC0752A,Nome não encontrado
Vitamina D,mcg,"0,00",BRC0752A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,82",BRC0752A,Nome não encontrado
Tiamina,mg,"0,06",BRC0752A,Nome não encontrado
Riboflavina,mg,"0,03",BRC0752A,Nome não encontrado
Niacina,mg,traços,BRC0752A,Nome não encontrado
Vitamina B6,mg,"0,11",BRC0752A,Nome não encontrado
Vitamina B12,mcg,"0,05",BRC0752A,Nome não encontrado
Vitamina C,mg,traços,BRC0752A,Nome não encontrado
Equivalente de folato,mcg,"95,8",BRC0752A,Nome não encontrado
Sal de adição,g,,BRC0752A,Nome não encontrado
Açúcar de adição,g,,BRC0752A,Nome não encontrado
Gordura de adição,g,-,BRC0752A,Nome não encontrado
Proteína vegetal,g,-,BRC0752A,Nome não encontrado
Proteína animal,g,-,BRC0752A,Nome não encontrado
