componente,unidade,Valor por 100g,Porção Média (70 g),codigo_alimento,nome_alimento
Energia,kJ,237,165,BRC0547B,Nome não encontrado
Energia,kcal,57,39,BRC0547B,Nome não encontrado
Umidade,g,"88,8","62,1",BRC0547B,Nome não encontrado
Carboidrato total,g,"5,80","4,06",BRC0547B,Nome não encontrado
Carboidrato disponível,g,"4,12","2,88",BRC0547B,Nome não encontrado
Proteína,g,"1,20","0,84",BRC0547B,Nome não encontrado
Lipídios,g,"3,60","2,52",BRC0547B,Nome não encontrado
Fibra alimentar,g,"1,68","1,18",BRC0547B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0547B,Nome não encontrado
Cinzas,g,"0,64","0,45",BRC0547B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0547B,Nome não encontrado
Ácidos graxos saturados,g,"0,54","0,38",BRC0547B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,47","1,73",BRC0547B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,44","0,31",BRC0547B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0547B,Nome não encontrado
Cálcio,mg,"17,5","12,3",BRC0547B,Nome não encontrado
Ferro,mg,"0,48","0,33",BRC0547B,Nome não encontrado
Sódio,mg,"54,2","37,9",BRC0547B,Nome não encontrado
Magnésio,mg,"10,7","7,47",BRC0547B,Nome não encontrado
Fósforo,mg,"22,5","15,7",BRC0547B,Nome não encontrado
Potássio,mg,208,145,BRC0547B,Nome não encontrado
Manganês,mg,"0,17","0,12",BRC0547B,Nome não encontrado
Zinco,mg,"0,22","0,15",BRC0547B,Nome não encontrado
Cobre,mg,"0,06","0,04",BRC0547B,Nome não encontrado
Selênio,mcg,"0,20","0,14",BRC0547B,Nome não encontrado
Vitamina A (RE),mcg,"76,8","53,8",BRC0547B,Nome não encontrado
Vitamina A (RAE),mcg,"38,4","26,9",BRC0547B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0547B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,41","0,98",BRC0547B,Nome não encontrado
Tiamina,mg,"0,04","0,03",BRC0547B,Nome não encontrado
Riboflavina,mg,"0,03","0,02",BRC0547B,Nome não encontrado
Niacina,mg,"0,03","0,02",BRC0547B,Nome não encontrado
Vitamina B6,mg,"0,06","0,04",BRC0547B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0547B,Nome não encontrado
Vitamina C,mg,116,"81,8",BRC0547B,Nome não encontrado
Equivalente de folato,mcg,"28,8","20,1",BRC0547B,Nome não encontrado
Sal de adição,g,"0,32","0,22",BRC0547B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0547B,Nome não encontrado
Gordura de adição,g,-,-,BRC0547B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0547B,Nome não encontrado
Proteína animal,g,-,-,BRC0547B,Nome não encontrado
