componente,unidade,Valor por 100g,Porção Média (100 g),codigo_alimento,nome_alimento
Energia,kJ,1045,1045,BRC0955F,Nome não encontrado
Energia,kJ,1045,1045,BRC0955F,Nome não encontrado
Energia,kcal,250,250,BRC0955F,Nome não encontrado
Energia,kcal,250,250,BRC0955F,Nome não encontrado
Umidade,g,"55,0","55,0",BRC0955F,Nome não encontrado
Umidade,g,"55,0","55,0",BRC0955F,Nome não encontrado
Carboidrato total,g,"0,00","0,00",BRC0955F,Nome não encontrado
Carboidrato total,g,"0,00","0,00",BRC0955F,Nome não encontrado
Carboidrato disponível,g,"0,00","0,00",BRC0955F,Nome não encontrado
Carboidrato disponível,g,"0,00","0,00",BRC0955F,Nome não encontrado
Proteína,g,"28,6","28,6",BRC0955F,Nome não encontrado
Proteína,g,"28,6","28,6",BRC0955F,Nome não encontrado
Lipídios,g,"15,1","15,1",BRC0955F,Nome não encontrado
Lipídios,g,"15,1","15,1",BRC0955F,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0955F,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0955F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0955F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0955F,Nome não encontrado
Cinzas,g,"1,32","1,32",BRC0955F,Nome não encontrado
Cinzas,g,"1,32","1,32",BRC0955F,Nome não encontrado
Colesterol,mg,157,157,BRC0955F,Nome não encontrado
Colesterol,mg,157,157,BRC0955F,Nome não encontrado
Ácidos graxos saturados,g,"4,18","4,18",BRC0955F,Nome não encontrado
Ácidos graxos saturados,g,"4,18","4,18",BRC0955F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"5,38","5,38",BRC0955F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"5,38","5,38",BRC0955F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"3,88","3,88",BRC0955F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"3,88","3,88",BRC0955F,Nome não encontrado
Ácidos graxos trans,g,"0,23","0,23",BRC0955F,Nome não encontrado
Ácidos graxos trans,g,"0,23","0,23",BRC0955F,Nome não encontrado
Cálcio,mg,"10,6","10,6",BRC0955F,Nome não encontrado
Cálcio,mg,"10,6","10,6",BRC0955F,Nome não encontrado
Ferro,mg,"1,21","1,21",BRC0955F,Nome não encontrado
Ferro,mg,"1,21","1,21",BRC0955F,Nome não encontrado
Sódio,mg,"95,5","95,5",BRC0955F,Nome não encontrado
Sódio,mg,"95,5","95,5",BRC0955F,Nome não encontrado
Magnésio,mg,"14,5","14,5",BRC0955F,Nome não encontrado
Magnésio,mg,"14,5","14,5",BRC0955F,Nome não encontrado
Fósforo,mg,251,251,BRC0955F,Nome não encontrado
Fósforo,mg,251,251,BRC0955F,Nome não encontrado
Potássio,mg,321,321,BRC0955F,Nome não encontrado
Potássio,mg,321,321,BRC0955F,Nome não encontrado
Manganês,mg,"0,00","0,00",BRC0955F,Nome não encontrado
Manganês,mg,"0,00","0,00",BRC0955F,Nome não encontrado
Zinco,mg,"2,16","2,16",BRC0955F,Nome não encontrado
Zinco,mg,"2,16","2,16",BRC0955F,Nome não encontrado
Cobre,mg,"0,06","0,06",BRC0955F,Nome não encontrado
Cobre,mg,"0,06","0,06",BRC0955F,Nome não encontrado
Selênio,mcg,"7,81","7,81",BRC0955F,Nome não encontrado
Selênio,mcg,"7,81","7,81",BRC0955F,Nome não encontrado
Vitamina A (RE),mcg,"8,18","8,18",BRC0955F,Nome não encontrado
Vitamina A (RE),mcg,"8,18","8,18",BRC0955F,Nome não encontrado
Vitamina A (RAE),mcg,"8,18","8,18",BRC0955F,Nome não encontrado
Vitamina A (RAE),mcg,"8,18","8,18",BRC0955F,Nome não encontrado
Vitamina D,mcg,"0,21","0,21",BRC0955F,Nome não encontrado
Vitamina D,mcg,"0,21","0,21",BRC0955F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,20","0,20",BRC0955F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,20","0,20",BRC0955F,Nome não encontrado
Tiamina,mg,"0,10","0,10",BRC0955F,Nome não encontrado
Tiamina,mg,"0,10","0,10",BRC0955F,Nome não encontrado
Riboflavina,mg,"0,05","0,05",BRC0955F,Nome não encontrado
Riboflavina,mg,"0,05","0,05",BRC0955F,Nome não encontrado
Niacina,mg,"11,2","11,2",BRC0955F,Nome não encontrado
Niacina,mg,"11,2","11,2",BRC0955F,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0955F,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0955F,Nome não encontrado
Vitamina B12,mcg,"0,52","0,52",BRC0955F,Nome não encontrado
Vitamina B12,mcg,"0,52","0,52",BRC0955F,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0955F,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0955F,Nome não encontrado
Equivalente de folato,mcg,"4,71","4,71",BRC0955F,Nome não encontrado
Equivalente de folato,mcg,"4,71","4,71",BRC0955F,Nome não encontrado
Sal de adição,g,"0,45","0,45",BRC0955F,Nome não encontrado
Sal de adição,g,"0,45","0,45",BRC0955F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0955F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0955F,Nome não encontrado
Gordura de adição,g,-,-,BRC0955F,Nome não encontrado
Proteína vegetal,g,-,-,BRC0955F,Nome não encontrado
Proteína animal,g,-,-,BRC0955F,Nome não encontrado
