componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (110 g),codigo_alimento,nome_alimento
Energia,kJ,1256,1381,BRC0841B,Nome não encontrado
Energia,kcal,298,327,BRC0841B,Nome não encontrado
Umidade,g,"32,9","36,2",BRC0841B,Nome não encontrado
Carboidrato total,g,"51,5","56,7",BRC0841B,Nome não encontrado
Carboidrato disponível,g,"51,4","56,5",BRC0841B,Nome não encontrado
Proteína,g,"7,38","8,12",BRC0841B,Nome não encontrado
Lipídios,g,"6,90","7,59",BRC0841B,Nome não encontrado
Fibra alimentar,g,"0,14","0,15",BRC0841B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0841B,Nome não encontrado
Cinzas,g,"1,27","1,39",BRC0841B,Nome não encontrado
Colesterol,mg,"22,0","24,2",BRC0841B,Nome não encontrado
Ácidos graxos saturados,g,"3,88","4,27",BRC0841B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,63","1,79",BRC0841B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,12","0,13",BRC0841B,Nome não encontrado
Ácidos graxos trans,g,"0,26","0,28",BRC0841B,Nome não encontrado
Cálcio,mg,241,266,BRC0841B,Nome não encontrado
Ferro,mg,"0,37","0,41",BRC0841B,Nome não encontrado
Sódio,mg,155,171,BRC0841B,Nome não encontrado
Magnésio,mg,"10,1","11,1",BRC0841B,Nome não encontrado
Fósforo,mg,137,151,BRC0841B,Nome não encontrado
Potássio,mg,"51,0","56,1",BRC0841B,Nome não encontrado
Manganês,mg,"0,06","0,07",BRC0841B,Nome não encontrado
Zinco,mg,"0,97","1,06",BRC0841B,Nome não encontrado
Cobre,mg,"0,02","0,02",BRC0841B,Nome não encontrado
Selênio,mcg,"2,74","3,01",BRC0841B,Nome não encontrado
Vitamina A (RE),mcg,"34,4","37,9",BRC0841B,Nome não encontrado
Vitamina A (RAE),mcg,"33,7","37,0",BRC0841B,Nome não encontrado
Vitamina D,mcg,"0,04","0,04",BRC0841B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,11","0,12",BRC0841B,Nome não encontrado
Tiamina,mg,traços,traços,BRC0841B,Nome não encontrado
Riboflavina,mg,"0,08","0,09",BRC0841B,Nome não encontrado
Niacina,mg,traços,traços,BRC0841B,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0841B,Nome não encontrado
Vitamina B12,mcg,"0,42","0,46",BRC0841B,Nome não encontrado
Vitamina C,mg,"0,08","0,09",BRC0841B,Nome não encontrado
Equivalente de folato,mcg,"10,6","11,7",BRC0841B,Nome não encontrado
Sal de adição,g,,,BRC0841B,Nome não encontrado
Açúcar de adição,g,,,BRC0841B,Nome não encontrado
Gordura de adição,g,-,-,BRC0841B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0841B,Nome não encontrado
Proteína animal,g,-,-,BRC0841B,Nome não encontrado
