componente,unidade,Valor por 100g,Porção Média (70 g),codigo_alimento,nome_alimento
Energia,kJ,183,127,BRC0625B,Nome não encontrado
Energia,kcal,44,30,BRC0625B,Nome não encontrado
Umidade,g,"91,5","64,0",BRC0625B,Nome não encontrado
Carboidrato total,g,"3,17","2,22",BRC0625B,Nome não encontrado
Carboidrato disponível,g,"1,45","1,01",BRC0625B,Nome não encontrado
Proteína,g,"1,14","0,80",BRC0625B,Nome não encontrado
Lipídios,g,"3,38","2,37",BRC0625B,Nome não encontrado
Fibra alimentar,g,"1,72","1,20",BRC0625B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0625B,Nome não encontrado
Cinzas,g,"0,86","0,60",BRC0625B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0625B,Nome não encontrado
Ácidos graxos saturados,g,"0,51","0,36",BRC0625B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,42","1,69",BRC0625B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,41","0,29",BRC0625B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0625B,Nome não encontrado
Cálcio,mg,"26,6","18,6",BRC0625B,Nome não encontrado
Ferro,mg,"0,48","0,33",BRC0625B,Nome não encontrado
Sódio,mg,"62,8","44,0",BRC0625B,Nome não encontrado
Magnésio,mg,"8,94","6,26",BRC0625B,Nome não encontrado
Fósforo,mg,"24,8","17,4",BRC0625B,Nome não encontrado
Potássio,mg,326,228,BRC0625B,Nome não encontrado
Manganês,mg,"0,15","0,11",BRC0625B,Nome não encontrado
Zinco,mg,"0,25","0,18",BRC0625B,Nome não encontrado
Cobre,mg,"0,03","0,02",BRC0625B,Nome não encontrado
Selênio,mcg,"0,12","0,08",BRC0625B,Nome não encontrado
Vitamina A (RE),mcg,"41,7","29,2",BRC0625B,Nome não encontrado
Vitamina A (RAE),mcg,"20,8","14,6",BRC0625B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0625B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,62","0,44",BRC0625B,Nome não encontrado
Tiamina,mg,"0,06","0,04",BRC0625B,Nome não encontrado
Riboflavina,mg,"0,02","0,02",BRC0625B,Nome não encontrado
Niacina,mg,"0,03","0,02",BRC0625B,Nome não encontrado
Vitamina B6,mg,"0,06","0,04",BRC0625B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0625B,Nome não encontrado
Vitamina C,mg,"10,9","7,61",BRC0625B,Nome não encontrado
Equivalente de folato,mcg,"29,5","20,6",BRC0625B,Nome não encontrado
Sal de adição,g,"0,32","0,22",BRC0625B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0625B,Nome não encontrado
Gordura de adição,g,-,-,BRC0625B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0625B,Nome não encontrado
Proteína animal,g,-,-,BRC0625B,Nome não encontrado
